Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH101_effluent,Adenovirus 40/41,NA,No Amp,0.69,Negative,0.49,NA,A1
HH101_effluent,Aeromonas,33.17,Amp,1.65,Positive,0.91,0.89,A2
HH101_effluent,Ancylostoma,NA,No Amp,0.47,Negative,0.01,NA,A3
HH101_effluent,Ascaris,23.75,Amp,1.35,Positive,0.85,0.81,A4
HH101_effluent,Astrovirus,NA,No Amp,0.22,Negative,0.09,NA,A5
HH101_effluent,BacHum,33.57,Amp,1.29,Positive,0.86,0.79,A6
HH101_effluent,Bacteroides fragilis,31.56,Amp,1.62,Positive,0.84,0.61,B1
HH101_effluent,Blastocystis,31.67,Amp,1.48,Positive,0.86,0.41,B2
HH101_effluent,Campylobacter,NA,No Amp,0.31,Negative,0.18,NA,B3
HH101_effluent,Clostridium difficile,NA,No Amp,1.07,Negative,0.38,NA,B4
HH101_effluent,CrAssphage,26.51,Amp,1.68,Positive,0.85,0.45,B5
HH101_effluent,Cryptosporidium,22.81,Amp,1.37,Positive,0.91,0.33,B6
HH101_effluent,Cyclospora,NA,No Amp,0.16,Negative,0.23,NA,C1
HH101_effluent,Dientamoeba fragilis,NA,No Amp,0.03,Negative,0.22,NA,C2
HH101_effluent,E. coli O157,NA,No Amp,0.27,Negative,0.48,NA,C3
HH101_effluent,EAEC,NA,No Amp,0.5,Negative,0.31,NA,C4
HH101_effluent,EPEC,25.29,Amp,1.84,Positive,0.97,0.65,C5
HH101_effluent,ETEC,29.35,Amp,1.88,Positive,1,0.73,C6
HH101_effluent,Entamoeba histolytica,24.22,Amp,1.34,Positive,0.91,0.11,D1
HH101_effluent,Enterovirus,NA,No Amp,0.02,Negative,0.34,NA,D2
HH101_effluent,Giardia,26.42,Amp,1.31,Positive,0.95,0.34,D3
HH101_effluent,HF183,NA,No Amp,0.37,Negative,0.02,NA,D4
HH101_effluent,Helicobacter pylori,NA,Inconclusive,1.04,Equivocal,0.46,NA,D5
HH101_effluent,Hepatitis A,NA,No Amp,0.63,Negative,0.29,NA,D6
HH101_effluent,Hepatitis E,NA,No Amp,0.24,Negative,0.04,NA,E1
HH101_effluent,Listeria monocytogenes,22.68,Amp,1.72,Positive,0.89,0.69,E2
HH101_effluent,MS2,NA,Inconclusive,1.06,Equivocal,0.03,NA,E3
HH101_effluent,Necator,NA,No Amp,0.29,Negative,0.22,NA,E4
HH101_effluent,No Template Control,NA,No Amp,0.29,Negative,0.32,NA,E5
HH101_effluent,Norovirus GI,NA,No Amp,0.92,Negative,0.04,NA,E6
HH101_effluent,Norovirus GII,NA,No Amp,0.47,Negative,0.05,NA,F1
HH101_effluent,Rotavirus A,NA,No Amp,0.23,Negative,0.14,NA,F2
HH101_effluent,STEC,NA,No Amp,1,Negative,0.06,NA,F3
HH101_effluent,Salmonella,NA,No Amp,0.71,Negative,0.38,NA,F4
HH101_effluent,Sapovirus,NA,No Amp,1.01,Negative,0.23,NA,F5
HH101_effluent,Shigella,NA,No Amp,0.79,Negative,0.05,NA,F6
HH101_effluent,Sketa22,31.12,Amp,1.37,Positive,0.9,0.34,G1
HH101_effluent,Spiked_Extraction_Control,31.52,Amp,1.47,Positive,0.95,0.47,G2
HH101_effluent,Strongyloides,NA,No Amp,0.07,Negative,0.01,NA,G3
HH101_effluent,Trichuris,32.9,Amp,1.6,Positive,0.87,0.71,G4
HH101_effluent,Vibrio cholerae,22.33,Amp,1.66,Positive,0.97,0.97,G5
HH101_effluent,Yersinia enterocolitica,NA,Inconclusive,0.82,Equivocal,0,NA,G6
HH101_effluent,blaCTX-M,NA,No Amp,0.03,Negative,0.39,NA,H1
HH101_effluent,blaNDM,27.14,Amp,1.69,Positive,0.81,0.27,H2
HH101_effluent,mecA,NA,No Amp,1.03,Negative,0.05,NA,H3
HH101_effluent,qnrS,NA,No Amp,0.86,Negative,0.33,NA,H4
HH101_effluent,sul1,NA,Inconclusive,0.42,Equivocal,0.46,NA,H5
HH101_effluent,tetA,25.67,Amp,1.7,Positive,0.82,0.42,H6
HH101_produce,Adenovirus 40/41,NA,No Amp,0.88,Negative,0.47,NA,A1
HH101_produce,Aeromonas,NA,No Amp,1.03,Negative,0.14,NA,A2
HH101_produce,Ancylostoma,NA,No Amp,0.14,Negative,0.35,NA,A3
HH101_produce,Ascaris,NA,No Amp,0.59,Negative,0.2,NA,A4
HH101_produce,Astrovirus,NA,No Amp,0.4,Negative,0.17,NA,A5
HH101_produce,BacHum,NA,No Amp,0.64,Negative,0.37,NA,A6
HH101_produce,Bacteroides fragilis,NA,No Amp,0.17,Negative,0.49,NA,B1
HH101_produce,Blastocystis,NA,No Amp,0.13,Negative,0.44,NA,B2
HH101_produce,Campylobacter,NA,No Amp,0.69,Negative,0.12,NA,B3
HH101_produce,Clostridium difficile,28.87,Amp,1.94,Positive,0.86,0.37,B4
HH101_produce,CrAssphage,NA,No Amp,0.96,Negative,0.44,NA,B5
HH101_produce,Cryptosporidium,29.22,Amp,1.36,Positive,0.94,0.44,B6
HH101_produce,Cyclospora,NA,Inconclusive,0.21,Equivocal,0.13,NA,C1
HH101_produce,Dientamoeba fragilis,NA,No Amp,0.24,Negative,0.42,NA,C2
HH101_produce,E. coli O157,NA,No Amp,0.48,Negative,0.04,NA,C3
