Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH040_produce,Adenovirus 40/41,NA,No Amp,0.44,Negative,0.12,NA,A1
HH040_produce,Aeromonas,NA,Inconclusive,0.53,Equivocal,0.45,NA,A2
HH040_produce,Ancylostoma,30.26,Amp,1.86,Positive,0.82,0.52,A3
HH040_produce,Ascaris,NA,Inconclusive,0.91,Equivocal,0.44,NA,A4
HH040_produce,Astrovirus,NA,No Amp,0.22,Negative,0.03,NA,A5
HH040_produce,BacHum,29.96,Amp,1.56,Positive,0.92,0.47,A6
HH040_produce,Bacteroides fragilis,32.49,Amp,1.83,Positive,0.99,0.65,B1
HH040_produce,Blastocystis,NA,No Amp,0.99,Negative,0.04,NA,B2
HH040_produce,Campylobacter,NA,No Amp,0.87,Negative,0.02,NA,B3
HH040_produce,Clostridium difficile,NA,No Amp,0.95,Negative,0,NA,B4
HH040_produce,CrAssphage,31.2,Amp,1.25,Positive,0.92,0.86,B5
HH040_produce,Cryptosporidium,NA,No Amp,0.17,Negative,0.09,NA,B6
HH040_produce,Cyclospora,NA,No Amp,0.56,Negative,0.18,NA,C1
HH040_produce,Dientamoeba fragilis,NA,No Amp,0.83,Negative,0.41,NA,C2
HH040_produce,E. coli O157,NA,No Amp,0.16,Negative,0.32,NA,C3
HH040_produce,EAEC,NA,No Amp,0.8,Negative,0.41,NA,C4
HH040_produce,EPEC,28.43,Amp,1.8,Positive,0.85,0.74,C5
HH040_produce,ETEC,NA,No Amp,0.2,Negative,0.33,NA,C6
HH040_produce,Entamoeba histolytica,27.48,Amp,1.59,Positive,0.91,0.27,D1
HH040_produce,Enterovirus,NA,No Amp,0.76,Negative,0.47,NA,D2
HH040_produce,Giardia,27.36,Amp,1.7,Positive,0.97,0.54,D3
HH040_produce,HF183,NA,Inconclusive,0.01,Equivocal,0.28,NA,D4
HH040_produce,Helicobacter pylori,28.09,Amp,1.78,Positive,0.8,0.63,D5
HH040_produce,Hepatitis A,NA,No Amp,0.09,Negative,0.08,NA,D6
HH040_produce,Hepatitis E,29.75,Amp,1.37,Positive,0.99,0.14,E1
HH040_produce,Listeria monocytogenes,NA,No Amp,0.88,Negative,0.21,NA,E2
HH040_produce,MS2,NA,No Amp,1,Negative,0.07,NA,E3
HH040_produce,Necator,32.39,Amp,1.43,Positive,0.92,0.36,E4
HH040_produce,No Template Control,NA,No Amp,1.03,Negative,0.01,NA,E5
HH040_produce,Norovirus GI,NA,No Amp,0.64,Negative,0.15,NA,E6
