Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH038_effluent,Adenovirus 40/41,NA,No Amp,0.52,Negative,0.03,NA,A1
HH038_effluent,Aeromonas,29.24,Amp,1.45,Positive,0.9,0.46,A2
HH038_effluent,Ancylostoma,NA,No Amp,0.07,Negative,0.11,NA,A3
HH038_effluent,Ascaris,25.18,Amp,1.72,Positive,0.96,0.54,A4
HH038_effluent,Astrovirus,NA,No Amp,0.71,Negative,0.21,NA,A5
HH038_effluent,BacHum,22.68,Amp,1.81,Positive,0.9,0.13,A6
HH038_effluent,Bacteroides fragilis,34.65,Amp,1.36,Positive,0.9,0.89,B1
HH038_effluent,Blastocystis,NA,No Amp,0.1,Negative,0.42,NA,B2
HH038_effluent,Campylobacter,26.94,Amp,1.3,Positive,0.87,0.74,B3
HH038_effluent,Clostridium difficile,NA,No Amp,0.48,Negative,0.45,NA,B4
HH038_effluent,CrAssphage,NA,No Amp,0.62,Negative,0.28,NA,B5
HH038_effluent,Cryptosporidium,32.56,Amp,1.83,Positive,0.98,0.64,B6
HH038_effluent,Cyclospora,NA,No Amp,0.93,Negative,0.25,NA,C1
HH038_effluent,Dientamoeba fragilis,NA,Inconclusive,0.75,Equivocal,0.19,NA,C2
HH038_effluent,E. coli O157,NA,No Amp,0.49,Negative,0.49,NA,C3
HH038_effluent,EAEC,28.31,Amp,1.49,Positive,0.87,0.38,C4
HH038_effluent,EPEC,20.31,Amp,1.99,Positive,0.91,0.52,C5
HH038_effluent,ETEC,NA,No Amp,1.02,Negative,0.06,NA,C6
HH038_effluent,Entamoeba histolytica,NA,No Amp,0.13,Negative,0.06,NA,D1
HH038_effluent,Enterovirus,NA,No Amp,0.76,Negative,0.09,NA,D2
HH038_effluent,Giardia,31.4,Amp,1.28,Positive,0.88,0.89,D3
HH038_effluent,HF183,NA,Inconclusive,0.57,Equivocal,0.47,NA,D4
HH038_effluent,Helicobacter pylori,NA,No Amp,0.19,Negative,0.3,NA,D5
HH038_effluent,Hepatitis A,NA,No Amp,0.37,Negative,0.26,NA,D6
HH038_effluent,Hepatitis E,NA,Inconclusive,0.9,Equivocal,0.36,NA,E1
HH038_effluent,Listeria monocytogenes,25.46,Amp,1.44,Positive,0.86,0.51,E2
HH038_effluent,MS2,NA,No Amp,1,Negative,0.16,NA,E3
HH038_effluent,Necator,32.96,Amp,1.51,Positive,0.8,0.24,E4
HH038_effluent,No Template Control,NA,No Amp,0.18,Negative,0.31,NA,E5
HH038_effluent,Norovirus GI,26.38,Amp,1.32,Positive,0.85,0.18,E6
HH038_effluent,Norovirus GII,NA,No Amp,0.44,Negative,0.47,NA,F1
HH038_effluent,Rotavirus A,NA,No Amp,0.01,Negative,0.35,NA,F2
HH038_effluent,STEC,33.85,Amp,1.78,Positive,0.99,0.59,F3
HH038_effluent,Salmonella,NA,No Amp,0.97,Negative,0.3,NA,F4
HH038_effluent,Sapovirus,33.46,Amp,1.95,Positive,0.98,0.31,F5
HH038_effluent,Shigella,NA,No Amp,0.02,Negative,0.04,NA,F6
HH038_effluent,Sketa22,NA,No Amp,0.18,Negative,0.13,NA,G1
HH038_effluent,Spiked_Extraction_Control,NA,No Amp,0.36,Negative,0.08,NA,G2
HH038_effluent,Strongyloides,NA,Inconclusive,0.4,Equivocal,0,NA,G3
HH038_effluent,Trichuris,NA,No Amp,0.8,Negative,0.26,NA,G4
HH038_effluent,Vibrio cholerae,21.44,Amp,1.43,Positive,0.86,0.29,G5
HH038_effluent,Yersinia enterocolitica,NA,No Amp,0.94,Negative,0.3,NA,G6
HH038_effluent,blaCTX-M,NA,No Amp,0.63,Negative,0.44,NA,H1
HH038_effluent,blaNDM,NA,No Amp,0.7,Negative,0.41,NA,H2
HH038_effluent,mecA,33.71,Amp,1.31,Positive,0.9,0.74,H3
HH038_effluent,qnrS,NA,Inconclusive,0.64,Equivocal,0.5,NA,H4
HH038_effluent,sul1,24.61,Amp,1.76,Positive,0.88,0.96,H5
HH038_effluent,tetA,NA,No Amp,0.79,Negative,0.07,NA,H6
HH038_produce,Adenovirus 40/41,NA,No Amp,1.02,Negative,0.41,NA,A1
HH038_produce,Aeromonas,NA,No Amp,0.52,Negative,0.09,NA,A2
HH038_produce,Ancylostoma,20.36,Amp,1.23,Positive,0.86,0.55,A3
HH038_produce,Ascaris,NA,No Amp,0.77,Negative,0.31,NA,A4
HH038_produce,Astrovirus,NA,No Amp,0.16,Negative,0.41,NA,A5
HH038_produce,BacHum,NA,No Amp,0.58,Negative,0.01,NA,A6
HH038_produce,Bacteroides fragilis,NA,No Amp,0.4,Negative,0.5,NA,B1
HH038_produce,Blastocystis,NA,No Amp,0.54,Negative,0.17,NA,B2
HH038_produce,Campylobacter,NA,No Amp,1.06,Negative,0.26,NA,B3
HH038_produce,Clostridium difficile,NA,No Amp,0.5,Negative,0.13,NA,B4
HH038_produce,CrAssphage,26.5,Amp,1.91,Positive,0.85,0.19,B5
HH038_produce,Cryptosporidium,NA,No Amp,0.35,Negative,0.45,NA,B6
HH038_produce,Cyclospora,NA,No Amp,0.55,Negative,0.18,NA,C1
HH038_produce,Dientamoeba fragilis,NA,No Amp,0.24,Negative,0.41,NA,C2
HH038_produce,E. coli O157,NA,Inconclusive,0.76,Equivocal,0.34,NA,C3
HH038_produce,EAEC,22.49,Amp,1.75,Positive,0.89,0.37,C4
HH038_produce,EPEC,33.5,Amp,1.61,Positive,0.94,0.26,C5
HH038_produce,ETEC,NA,Inconclusive,0.34,Equivocal,0.48,NA,C6
HH038_produce,Entamoeba histolytica,NA,No Amp,0.83,Negative,0.06,NA,D1
HH038_produce,Enterovirus,NA,No Amp,0.48,Negative,0.11,NA,D2
HH038_produce,Giardia,NA,No Amp,0.34,Negative,0.01,NA,D3
HH038_produce,HF183,22,Amp,1.39,Positive,0.88,0.35,D4
HH038_produce,Helicobacter pylori,NA,No Amp,0.97,Negative,0.36,NA,D5
HH038_produce,Hepatitis A,NA,No Amp,0.96,Negative,0.33,NA,D6
HH038_produce,Hepatitis E,33.08,Amp,1.41,Positive,0.9,0.8,E1
HH038_produce,Listeria monocytogenes,NA,No Amp,0.85,Negative,0.14,NA,E2
HH038_produce,MS2,NA,No Amp,0.04,Negative,0.48,NA,E3
HH038_produce,Necator,NA,No Amp,0.47,Negative,0.04,NA,E4
