Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH024_effluent,Adenovirus 40/41,NA,No Amp,0.88,Negative,0.18,NA,A1
HH024_effluent,Aeromonas,20.17,Amp,1.88,Positive,0.84,0.82,A2
HH024_effluent,Ancylostoma,NA,No Amp,1.1,Negative,0.03,NA,A3
HH024_effluent,Ascaris,32.78,Amp,1.22,Positive,0.92,0.87,A4
HH024_effluent,Astrovirus,NA,No Amp,0.59,Negative,0.5,NA,A5
HH024_effluent,BacHum,NA,No Amp,0.97,Negative,0.08,NA,A6
HH024_effluent,Bacteroides fragilis,NA,No Amp,0.11,Negative,0.46,NA,B1
HH024_effluent,Blastocystis,NA,No Amp,0.38,Negative,0.19,NA,B2
HH024_effluent,Campylobacter,NA,No Amp,0.29,Negative,0.21,NA,B3
HH024_effluent,Clostridium difficile,NA,No Amp,0.69,Negative,0.16,NA,B4
HH024_effluent,CrAssphage,30.32,Amp,1.73,Positive,0.99,0.13,B5
HH024_effluent,Cryptosporidium,NA,No Amp,0.71,Negative,0.15,NA,B6
HH024_effluent,Cyclospora,NA,No Amp,0.9,Negative,0.17,NA,C1
HH024_effluent,Dientamoeba fragilis,NA,No Amp,0.01,Negative,0.12,NA,C2
HH024_effluent,E. coli O157,NA,No Amp,0.3,Negative,0.13,NA,C3
HH024_effluent,EAEC,32.34,Amp,1.97,Positive,0.82,0.94,C4
HH024_effluent,EPEC,NA,Inconclusive,0.38,Equivocal,0.48,NA,C5
HH024_effluent,ETEC,NA,No Amp,1.01,Negative,0.36,NA,C6
HH024_effluent,Entamoeba histolytica,NA,Inconclusive,0.5,Equivocal,0.2,NA,D1
HH024_effluent,Enterovirus,NA,No Amp,0.02,Negative,0.02,NA,D2
HH024_effluent,Giardia,NA,No Amp,0.84,Negative,0.4,NA,D3
HH024_effluent,HF183,NA,Inconclusive,0.87,Equivocal,0.29,NA,D4
HH024_effluent,Helicobacter pylori,32.06,Amp,1.53,Positive,0.97,0.9,D5
HH024_effluent,Hepatitis A,32.19,Amp,1.68,Positive,0.84,0.16,D6
HH024_effluent,Hepatitis E,NA,No Amp,0.7,Negative,0.19,NA,E1
HH024_effluent,Listeria monocytogenes,NA,No Amp,0.29,Negative,0.3,NA,E2
HH024_effluent,MS2,NA,No Amp,0.59,Negative,0.1,NA,E3
HH024_effluent,Necator,NA,No Amp,0.64,Negative,0.26,NA,E4
HH024_effluent,No Template Control,NA,No Amp,0.84,Negative,0.31,NA,E5
HH024_effluent,Norovirus GI,NA,No Amp,0.83,Negative,0.47,NA,E6
HH024_effluent,Norovirus GII,NA,No Amp,0.4,Negative,0.45,NA,F1
HH024_effluent,Rotavirus A,NA,No Amp,0.94,Negative,0.09,NA,F2
HH024_effluent,STEC,NA,No Amp,0.98,Negative,0.12,NA,F3
HH024_effluent,Salmonella,NA,No Amp,0.79,Negative,0.15,NA,F4
HH024_effluent,Sapovirus,NA,No Amp,0.63,Negative,0.48,NA,F5
HH024_effluent,Shigella,NA,No Amp,0.25,Negative,0.42,NA,F6
HH024_effluent,Sketa22,NA,No Amp,0.2,Negative,0.02,NA,G1
HH024_effluent,Spiked_Extraction_Control,NA,No Amp,0.54,Negative,0.44,NA,G2
HH024_effluent,Strongyloides,NA,No Amp,0.56,Negative,0.5,NA,G3
HH024_effluent,Trichuris,27.68,Amp,1.28,Positive,0.82,0.67,G4
HH024_effluent,Vibrio cholerae,NA,No Amp,1.09,Negative,0.15,NA,G5
HH024_effluent,Yersinia enterocolitica,NA,No Amp,0.55,Negative,0.21,NA,G6
HH024_effluent,blaCTX-M,NA,No Amp,0.79,Negative,0.41,NA,H1
HH024_effluent,blaNDM,NA,No Amp,0.82,Negative,0.32,NA,H2
HH024_effluent,mecA,NA,No Amp,0.48,Negative,0.2,NA,H3
HH024_effluent,qnrS,NA,No Amp,0.91,Negative,0.4,NA,H4
HH024_effluent,sul1,NA,Inconclusive,1.08,Equivocal,0.35,NA,H5
HH024_effluent,tetA,33.29,Amp,1.35,Positive,0.84,0.46,H6
HH024_produce,Adenovirus 40/41,NA,No Amp,0.56,Negative,0.18,NA,A1
HH024_produce,Aeromonas,NA,No Amp,0.29,Negative,0.17,NA,A2
HH024_produce,Ancylostoma,NA,No Amp,0.29,Negative,0.48,NA,A3
HH024_produce,Ascaris,NA,No Amp,0.86,Negative,0.46,NA,A4
HH024_produce,Astrovirus,NA,No Amp,0.42,Negative,0.07,NA,A5
HH024_produce,BacHum,NA,No Amp,0.88,Negative,0.42,NA,A6
HH024_produce,Bacteroides fragilis,31.11,Amp,1.35,Positive,0.99,0.72,B1
HH024_produce,Blastocystis,NA,No Amp,0.23,Negative,0.29,NA,B2
HH024_produce,Campylobacter,NA,No Amp,1.06,Negative,0.31,NA,B3
HH024_produce,Clostridium difficile,22.52,Amp,1.61,Positive,0.93,0.6,B4
HH024_produce,CrAssphage,NA,No Amp,0.5,Negative,0.29,NA,B5
HH024_produce,Cryptosporidium,30.62,Amp,1.57,Positive,0.93,0.56,B6
HH024_produce,Cyclospora,33.12,Amp,1.66,Positive,0.91,0.52,C1
HH024_produce,Dientamoeba fragilis,NA,No Amp,0.3,Negative,0.34,NA,C2
HH024_produce,E. coli O157,NA,No Amp,0.55,Negative,0.33,NA,C3
HH024_produce,EAEC,NA,No Amp,1.04,Negative,0.47,NA,C4
HH024_produce,EPEC,31.25,Amp,1.75,Positive,0.82,0.69,C5
HH024_produce,ETEC,NA,No Amp,0.5,Negative,0.14,NA,C6
HH024_produce,Entamoeba histolytica,NA,No Amp,0.92,Negative,0.41,NA,D1
HH024_produce,Enterovirus,22.66,Amp,1.75,Positive,0.99,0.41,D2
HH024_produce,Giardia,33.57,Amp,1.57,Positive,0.97,0.75,D3
HH024_produce,HF183,33.82,Amp,1.61,Positive,0.99,0.12,D4
HH024_produce,Helicobacter pylori,NA,No Amp,0.55,Negative,0.23,NA,D5
HH024_produce,Hepatitis A,NA,Inconclusive,0.13,Equivocal,0.44,NA,D6
HH024_produce,Hepatitis E,27.17,Amp,1.72,Positive,0.9,0.13,E1
HH024_produce,Listeria monocytogenes,NA,No Amp,0.71,Negative,0.08,NA,E2
HH024_produce,MS2,NA,No Amp,0.89,Negative,0.33,NA,E3
HH024_produce,Necator,NA,Inconclusive,0.67,Equivocal,0.08,NA,E4
HH024_produce,No Template Control,23.58,Amp,1.35,Positive,0.81,0.16,E5
HH024_produce,Norovirus GI,NA,No Amp,0.11,Negative,0.1,NA,E6
HH024_produce,Norovirus GII,25.44,Amp,1.77,Positive,0.99,0.59,F1
HH024_produce,Rotavirus A,NA,Inconclusive,0.17,Equivocal,0.21,NA,F2
HH024_produce,STEC,NA,No Amp,0.46,Negative,0.3,NA,F3
HH024_produce,Salmonella,24.12,Amp,1.73,Positive,0.85,1,F4
HH024_produce,Sapovirus,20.46,Amp,1.46,Positive,0.92,0.82,F5
HH024_produce,Shigella,NA,No Amp,0.21,Negative,0.47,NA,F6
HH024_produce,Sketa22,29.34,Amp,1.4,Positive,0.85,0.2,G1
HH024_produce,Spiked_Extraction_Control,NA,No Amp,0.41,Negative,0.2,NA,G2
HH024_produce,Strongyloides,28.74,Amp,1.94,Positive,0.85,0.46,G3
HH024_produce,Trichuris,NA,Inconclusive,0.45,Equivocal,0.41,NA,G4
HH024_produce,Vibrio cholerae,31.98,Amp,1.39,Positive,0.87,0.28,G5
HH024_produce,Yersinia enterocolitica,NA,No Amp,0.08,Negative,0.22,NA,G6
HH024_produce,blaCTX-M,NA,No Amp,0.02,Negative,0.32,NA,H1
HH024_produce,blaNDM,NA,No Amp,0.6,Negative,0.4,NA,H2
HH024_produce,mecA,24.16,Amp,1.94,Positive,0.99,0.52,H3
HH024_produce,qnrS,NA,Inconclusive,0.59,Equivocal,0.49,NA,H4
HH024_produce,sul1,NA,No Amp,0.69,Negative,0.22,NA,H5
HH024_produce,tetA,NA,No Amp,0.92,Negative,0.41,NA,H6
HH025_compost,Adenovirus 40/41,NA,No Amp,0.74,Negative,0.41,NA,A1
HH025_compost,Aeromonas,32.11,Amp,1.85,Positive,0.89,0.37,A2
HH025_compost,Ancylostoma,NA,No Amp,0.11,Negative,0.36,NA,A3
HH025_compost,Ascaris,NA,Inconclusive,1,Equivocal,0.4,NA,A4
HH025_compost,Astrovirus,NA,No Amp,0.64,Negative,0.14,NA,A5
HH025_compost,BacHum,NA,No Amp,0.75,Negative,0.3,NA,A6
HH025_compost,Bacteroides fragilis,NA,Inconclusive,0.79,Equivocal,0.23,NA,B1
HH025_compost,Blastocystis,NA,No Amp,0,Negative,0.28,NA,B2
HH025_compost,Campylobacter,NA,No Amp,0.44,Negative,0.46,NA,B3
HH025_compost,Clostridium difficile,NA,No Amp,0.75,Negative,0.01,NA,B4
HH025_compost,CrAssphage,NA,Inconclusive,0.7,Equivocal,0.17,NA,B5
HH025_compost,Cryptosporidium,NA,No Amp,0.5,Negative,0.49,NA,B6
HH025_compost,Cyclospora,NA,No Amp,0.54,Negative,0.13,NA,C1
HH025_compost,Dientamoeba fragilis,NA,No Amp,0.3,Negative,0,NA,C2
HH025_compost,E. coli O157,25.41,Amp,1.57,Positive,0.87,0.37,C3
HH025_compost,EAEC,NA,No Amp,0.03,Negative,0.14,NA,C4
HH025_compost,EPEC,28.66,Amp,1.72,Positive,0.88,0.84,C5
HH025_compost,ETEC,NA,No Amp,0.45,Negative,0.28,NA,C6
HH025_compost,Entamoeba histolytica,NA,No Amp,0.22,Negative,0.28,NA,D1
HH025_compost,Enterovirus,NA,No Amp,0.11,Negative,0.15,NA,D2
HH025_compost,Giardia,20.94,Amp,1.81,Positive,0.97,0.82,D3
HH025_compost,HF183,31.74,Amp,1.83,Positive,0.85,0.77,D4
HH025_compost,Helicobacter pylori,NA,No Amp,0.37,Negative,0.11,NA,D5
HH025_compost,Hepatitis A,NA,No Amp,0.91,Negative,0.04,NA,D6
HH025_compost,Hepatitis E,NA,No Amp,0.83,Negative,0.37,NA,E1
HH025_compost,Listeria monocytogenes,NA,No Amp,0.3,Negative,0.31,NA,E2
HH025_compost,MS2,NA,No Amp,1.03,Negative,0.17,NA,E3
HH025_compost,Necator,NA,No Amp,0.51,Negative,0.23,NA,E4
HH025_compost,No Template Control,NA,Inconclusive,0.69,Equivocal,0.27,NA,E5
HH025_compost,Norovirus GI,NA,Inconclusive,1,Equivocal,0.11,NA,E6
HH025_compost,Norovirus GII,26.48,Amp,1.79,Positive,0.99,0.61,F1
HH025_compost,Rotavirus A,NA,No Amp,0.93,Negative,0.1,NA,F2
HH025_compost,STEC,NA,No Amp,0.24,Negative,0.22,NA,F3
HH025_compost,Salmonella,28.21,Amp,1.41,Positive,0.87,0.53,F4
HH025_compost,Sapovirus,33.39,Amp,1.85,Positive,0.81,0.45,F5
HH025_compost,Shigella,NA,No Amp,0.27,Negative,0.03,NA,F6
HH025_compost,Sketa22,NA,Inconclusive,0.19,Equivocal,0.14,NA,G1
HH025_compost,Spiked_Extraction_Control,NA,No Amp,0.95,Negative,0.43,NA,G2
HH025_compost,Strongyloides,30,Amp,1.75,Positive,0.8,0.69,G3
HH025_compost,Trichuris,NA,No Amp,0.66,Negative,0.26,NA,G4
HH025_compost,Vibrio cholerae,27.2,Amp,1.82,Positive,0.95,0.7,G5
HH025_compost,Yersinia enterocolitica,28.45,Amp,1.96,Positive,0.92,0.89,G6
HH025_compost,blaCTX-M,NA,No Amp,0.34,Negative,0.46,NA,H1
HH025_compost,blaNDM,NA,No Amp,0.82,Negative,0.27,NA,H2
HH025_compost,mecA,NA,No Amp,0.25,Negative,0.05,NA,H3
HH025_compost,qnrS,NA,No Amp,0.28,Negative,0.46,NA,H4
HH025_compost,sul1,NA,Inconclusive,0.42,Equivocal,0.48,NA,H5
HH025_compost,tetA,28.96,Amp,1.99,Positive,0.89,0.59,H6
HH025_effluent,Adenovirus 40/41,NA,No Amp,0.17,Negative,0.19,NA,A1
HH025_effluent,Aeromonas,NA,No Amp,0.52,Negative,0.03,NA,A2
HH025_effluent,Ancylostoma,NA,No Amp,0.93,Negative,0.29,NA,A3
HH025_effluent,Ascaris,NA,No Amp,0.78,Negative,0.43,NA,A4
HH025_effluent,Astrovirus,NA,No Amp,0.32,Negative,0.01,NA,A5
HH025_effluent,BacHum,NA,No Amp,0.6,Negative,0.09,NA,A6
HH025_effluent,Bacteroides fragilis,NA,Inconclusive,0.64,Equivocal,0.46,NA,B1
HH025_effluent,Blastocystis,NA,No Amp,0.52,Negative,0.09,NA,B2
HH025_effluent,Campylobacter,NA,Inconclusive,0.95,Equivocal,0.36,NA,B3
HH025_effluent,Clostridium difficile,NA,No Amp,1.01,Negative,0.18,NA,B4
HH025_effluent,CrAssphage,NA,No Amp,0.93,Negative,0.37,NA,B5
HH025_effluent,Cryptosporidium,NA,No Amp,0.31,Negative,0.18,NA,B6
HH025_effluent,Cyclospora,27.89,Amp,1.49,Positive,0.81,0.97,C1
HH025_effluent,Dientamoeba fragilis,31.24,Amp,1.65,Positive,0.82,0.48,C2
HH025_effluent,E. coli O157,34.85,Amp,1.27,Positive,0.97,0.71,C3
HH025_effluent,EAEC,NA,No Amp,0.93,Negative,0.49,NA,C4
HH025_effluent,EPEC,NA,No Amp,0.78,Negative,0.21,NA,C5
HH025_effluent,ETEC,25.18,Amp,1.21,Positive,0.86,0.63,C6
HH025_effluent,Entamoeba histolytica,NA,No Amp,1.09,Negative,0.03,NA,D1
HH025_effluent,Enterovirus,NA,No Amp,0.87,Negative,0.15,NA,D2
HH025_effluent,Giardia,NA,No Amp,0.56,Negative,0.15,NA,D3
