Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH047_produce,Adenovirus 40/41,NA,No Amp,0.63,Negative,0.23,NA,A1
HH047_produce,Aeromonas,NA,No Amp,0.34,Negative,0.48,NA,A2
HH047_produce,Ancylostoma,26.82,Amp,1.44,Positive,0.98,0.83,A3
HH047_produce,Ascaris,NA,No Amp,0.03,Negative,0.28,NA,A4
HH047_produce,Astrovirus,32.97,Amp,1.61,Positive,0.82,0.73,A5
HH047_produce,BacHum,NA,No Amp,1.01,Negative,0.22,NA,A6
HH047_produce,Bacteroides fragilis,NA,No Amp,0.97,Negative,0.3,NA,B1
HH047_produce,Blastocystis,NA,Inconclusive,1.07,Equivocal,0.2,NA,B2
HH047_produce,Campylobacter,NA,No Amp,0.77,Negative,0.43,NA,B3
HH047_produce,Clostridium difficile,NA,No Amp,0.31,Negative,0.09,NA,B4
HH047_produce,CrAssphage,NA,No Amp,0.94,Negative,0.26,NA,B5
HH047_produce,Cryptosporidium,34.11,Amp,1.22,Positive,0.89,0.23,B6
HH047_produce,Cyclospora,NA,Inconclusive,0.29,Equivocal,0.01,NA,C1
HH047_produce,Dientamoeba fragilis,34.2,Amp,1.61,Positive,0.98,0.71,C2
HH047_produce,E. coli O157,NA,No Amp,0.13,Negative,0.17,NA,C3
HH047_produce,EAEC,NA,Inconclusive,0.57,Equivocal,0.33,NA,C4
HH047_produce,EPEC,23.09,Amp,1.46,Positive,0.85,0.52,C5
HH047_produce,ETEC,NA,No Amp,0.37,Negative,0.49,NA,C6
HH047_produce,Entamoeba histolytica,33.2,Amp,1.36,Positive,0.92,0.94,D1
HH047_produce,Enterovirus,31.83,Amp,1.51,Positive,0.96,0.8,D2
HH047_produce,Giardia,NA,No Amp,0.32,Negative,0.39,NA,D3
HH047_produce,HF183,NA,No Amp,0.74,Negative,0.11,NA,D4
HH047_produce,Helicobacter pylori,NA,No Amp,0.13,Negative,0,NA,D5
HH047_produce,Hepatitis A,NA,Inconclusive,0.94,Equivocal,0.47,NA,D6
HH047_produce,Hepatitis E,NA,No Amp,0.23,Negative,0.11,NA,E1
HH047_produce,Listeria monocytogenes,NA,No Amp,0.2,Negative,0.07,NA,E2
HH047_produce,MS2,21.91,Amp,1.54,Positive,0.88,0.75,E3
HH047_produce,Necator,NA,No Amp,0.78,Negative,0.08,NA,E4
HH047_produce,No Template Control,33.96,Amp,1.7,Positive,0.97,0.65,E5
HH047_produce,Norovirus GI,25.29,Amp,1.44,Positive,0.83,0.35,E6
HH047_produce,Norovirus GII,NA,No Amp,0.32,Negative,0.36,NA,F1
HH047_produce,Rotavirus A,NA,No Amp,0.32,Negative,0.41,NA,F2
HH047_produce,STEC,29.59,Amp,1.96,Positive,0.89,0.8,F3
HH047_produce,Salmonella,NA,No Amp,0.1,Negative,0.17,NA,F4
HH047_produce,Sapovirus,NA,No Amp,0.92,Negative,0.23,NA,F5
HH047_produce,Shigella,NA,No Amp,0.96,Negative,0.2,NA,F6
HH047_produce,Sketa22,NA,No Amp,0.19,Negative,0.35,NA,G1
HH047_produce,Spiked_Extraction_Control,NA,Inconclusive,0.77,Equivocal,0.05,NA,G2
HH047_produce,Strongyloides,NA,No Amp,0.58,Negative,0.44,NA,G3
HH047_produce,Trichuris,NA,No Amp,0.71,Negative,0.47,NA,G4
HH047_produce,Vibrio cholerae,NA,No Amp,0.67,Negative,0.5,NA,G5
HH047_produce,Yersinia enterocolitica,NA,No Amp,0.16,Negative,0.28,NA,G6
HH047_produce,blaCTX-M,NA,No Amp,0.95,Negative,0.37,NA,H1
HH047_produce,blaNDM,NA,No Amp,0.21,Negative,0.14,NA,H2
HH047_produce,mecA,NA,No Amp,0.06,Negative,0.08,NA,H3
HH047_produce,qnrS,NA,No Amp,0.29,Negative,0.44,NA,H4
HH047_produce,sul1,NA,No Amp,0.81,Negative,0.11,NA,H5
HH047_produce,tetA,26.37,Amp,1.29,Positive,0.84,0.46,H6
HH048_compost,Adenovirus 40/41,NA,Inconclusive,0.02,Equivocal,0.17,NA,A1
