Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH075_produce,Adenovirus 40/41,25.25,Amp,1.49,Positive,0.94,0.71,A1
HH075_produce,Aeromonas,NA,No Amp,0.75,Negative,0.42,NA,A2
HH075_produce,Ancylostoma,NA,No Amp,0.45,Negative,0.11,NA,A3
HH075_produce,Ascaris,34.16,Amp,1.49,Positive,0.92,0.25,A4
HH075_produce,Astrovirus,26.48,Amp,1.39,Positive,0.81,0.87,A5
HH075_produce,BacHum,NA,No Amp,0.77,Negative,0.47,NA,A6
HH075_produce,Bacteroides fragilis,NA,No Amp,0.89,Negative,0.44,NA,B1
HH075_produce,Blastocystis,25.79,Amp,1.82,Positive,0.88,0.26,B2
HH075_produce,Campylobacter,24.62,Amp,1.55,Positive,0.97,0.33,B3
HH075_produce,Clostridium difficile,NA,No Amp,0.87,Negative,0.31,NA,B4
HH075_produce,CrAssphage,27.15,Amp,1.36,Positive,0.86,0.61,B5
HH075_produce,Cryptosporidium,NA,No Amp,0.99,Negative,0.23,NA,B6
HH075_produce,Cyclospora,34.65,Amp,1.78,Positive,0.84,0.23,C1
HH075_produce,Dientamoeba fragilis,NA,No Amp,0.83,Negative,0.38,NA,C2
HH075_produce,E. coli O157,26.56,Amp,1.57,Positive,0.86,0.35,C3
HH075_produce,EAEC,NA,No Amp,0.01,Negative,0.35,NA,C4
HH075_produce,EPEC,NA,No Amp,0.35,Negative,0.27,NA,C5
HH075_produce,ETEC,33.81,Amp,1.73,Positive,0.94,0.12,C6
HH075_produce,Entamoeba histolytica,NA,No Amp,0.25,Negative,0.27,NA,D1
HH075_produce,Enterovirus,34.89,Amp,1.79,Positive,0.87,0.68,D2
HH075_produce,Giardia,NA,No Amp,1.08,Negative,0.07,NA,D3
HH075_produce,HF183,NA,Inconclusive,0.36,Equivocal,0.42,NA,D4
HH075_produce,Helicobacter pylori,NA,No Amp,0.31,Negative,0.03,NA,D5
HH075_produce,Hepatitis A,22.58,Amp,1.72,Positive,0.97,0.95,D6
HH075_produce,Hepatitis E,29.16,Amp,1.59,Positive,0.8,0.79,E1
HH075_produce,Listeria monocytogenes,NA,No Amp,0.85,Negative,0.15,NA,E2
HH075_produce,MS2,NA,No Amp,0.02,Negative,0.14,NA,E3
HH075_produce,Necator,NA,No Amp,0.92,Negative,0.42,NA,E4
HH075_produce,No Template Control,NA,No Amp,0.79,Negative,0.48,NA,E5
HH075_produce,Norovirus GI,NA,No Amp,0.82,Negative,0.34,NA,E6
HH075_produce,Norovirus GII,NA,No Amp,0.32,Negative,0.19,NA,F1
HH075_produce,Rotavirus A,NA,No Amp,0.03,Negative,0.25,NA,F2
HH075_produce,STEC,NA,No Amp,0.54,Negative,0.09,NA,F3
HH075_produce,Salmonella,30.33,Amp,1.62,Positive,0.85,0.98,F4
HH075_produce,Sapovirus,NA,Inconclusive,0.94,Equivocal,0.18,NA,F5
HH075_produce,Shigella,NA,No Amp,1.07,Negative,0.34,NA,F6
HH075_produce,Sketa22,NA,No Amp,0.7,Negative,0.12,NA,G1
HH075_produce,Spiked_Extraction_Control,NA,No Amp,0.24,Negative,0.27,NA,G2
HH075_produce,Strongyloides,NA,No Amp,0.28,Negative,0.12,NA,G3
HH075_produce,Trichuris,NA,No Amp,0.71,Negative,0.34,NA,G4
HH075_produce,Vibrio cholerae,NA,No Amp,0.79,Negative,0.28,NA,G5
HH075_produce,Yersinia enterocolitica,NA,No Amp,0.42,Negative,0.02,NA,G6
HH075_produce,blaCTX-M,32.8,Amp,1.69,Positive,0.85,0.62,H1
HH075_produce,blaNDM,NA,No Amp,0.45,Negative,0.26,NA,H2
HH075_produce,mecA,21.76,Amp,1.83,Positive,0.9,0.94,H3
HH075_produce,qnrS,NA,No Amp,0.82,Negative,0.36,NA,H4
HH075_produce,sul1,25.97,Amp,1.67,Positive,0.94,0.88,H5
HH075_produce,tetA,NA,No Amp,1.05,Negative,0.09,NA,H6
HH076_compost,Adenovirus 40/41,20.18,Amp,1.92,Positive,0.92,0.71,A1
HH076_compost,Aeromonas,NA,No Amp,0.59,Negative,0.18,NA,A2
HH076_compost,Ancylostoma,NA,No Amp,0.17,Negative,0.13,NA,A3
HH076_compost,Ascaris,NA,No Amp,0.46,Negative,0.19,NA,A4
HH076_compost,Astrovirus,NA,No Amp,0.38,Negative,0.19,NA,A5
HH076_compost,BacHum,NA,No Amp,0.79,Negative,0.07,NA,A6
HH076_compost,Bacteroides fragilis,NA,No Amp,0.1,Negative,0.42,NA,B1
HH076_compost,Blastocystis,NA,No Amp,0.85,Negative,0.36,NA,B2
HH076_compost,Campylobacter,NA,No Amp,0.36,Negative,0.01,NA,B3
HH076_compost,Clostridium difficile,29.65,Amp,1.71,Positive,0.94,0.15,B4
HH076_compost,CrAssphage,NA,No Amp,0.32,Negative,0.19,NA,B5
HH076_compost,Cryptosporidium,20.34,Amp,1.54,Positive,0.92,0.5,B6
HH076_compost,Cyclospora,32.14,Amp,1.64,Positive,1,0.64,C1
HH076_compost,Dientamoeba fragilis,NA,No Amp,0.43,Negative,0.18,NA,C2
HH076_compost,E. coli O157,NA,No Amp,0.96,Negative,0.42,NA,C3
HH076_compost,EAEC,NA,No Amp,0.58,Negative,0.47,NA,C4
HH076_compost,EPEC,NA,Inconclusive,0.33,Equivocal,0.42,NA,C5
HH076_compost,ETEC,NA,No Amp,0.56,Negative,0.13,NA,C6
HH076_compost,Entamoeba histolytica,NA,No Amp,0.09,Negative,0.19,NA,D1
HH076_compost,Enterovirus,NA,No Amp,1.08,Negative,0.45,NA,D2
HH076_compost,Giardia,NA,No Amp,0.7,Negative,0.34,NA,D3
