Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH050_compost,Adenovirus 40/41,NA,No Amp,0.96,Negative,0.4,NA,A1
HH050_compost,Aeromonas,NA,No Amp,0.21,Negative,0.09,NA,A2
HH050_compost,Ancylostoma,NA,No Amp,1.03,Negative,0.35,NA,A3
HH050_compost,Ascaris,NA,No Amp,0.64,Negative,0.28,NA,A4
HH050_compost,Astrovirus,NA,No Amp,0.27,Negative,0.33,NA,A5
HH050_compost,BacHum,NA,No Amp,0.23,Negative,0.18,NA,A6
HH050_compost,Bacteroides fragilis,NA,No Amp,0.66,Negative,0.08,NA,B1
HH050_compost,Blastocystis,NA,No Amp,0.54,Negative,0.11,NA,B2
HH050_compost,Campylobacter,NA,No Amp,0.97,Negative,0.41,NA,B3
HH050_compost,Clostridium difficile,NA,No Amp,0.55,Negative,0.43,NA,B4
HH050_compost,CrAssphage,NA,No Amp,0.73,Negative,0.42,NA,B5
HH050_compost,Cryptosporidium,NA,No Amp,0.08,Negative,0.31,NA,B6
HH050_compost,Cyclospora,NA,No Amp,0.91,Negative,0.44,NA,C1
HH050_compost,Dientamoeba fragilis,NA,No Amp,0.93,Negative,0.36,NA,C2
HH050_compost,E. coli O157,NA,Inconclusive,0.86,Equivocal,0.29,NA,C3
HH050_compost,EAEC,23.68,Amp,1.68,Positive,0.94,0.42,C4
HH050_compost,EPEC,NA,No Amp,0.67,Negative,0.04,NA,C5
HH050_compost,ETEC,NA,No Amp,0.76,Negative,0.29,NA,C6
HH050_compost,Entamoeba histolytica,21.18,Amp,1.38,Positive,0.99,0.59,D1
HH050_compost,Enterovirus,33.64,Amp,1.97,Positive,0.94,0.49,D2
HH050_compost,Giardia,NA,No Amp,1.09,Negative,0.09,NA,D3
HH050_compost,HF183,NA,No Amp,0.42,Negative,0.4,NA,D4
HH050_compost,Helicobacter pylori,29.62,Amp,1.92,Positive,0.81,0.43,D5
HH050_compost,Hepatitis A,NA,No Amp,0.28,Negative,0.04,NA,D6
HH050_compost,Hepatitis E,NA,No Amp,0.3,Negative,0.22,NA,E1
HH050_compost,Listeria monocytogenes,NA,No Amp,0.32,Negative,0.03,NA,E2
HH050_compost,MS2,NA,No Amp,0.86,Negative,0.05,NA,E3
HH050_compost,Necator,NA,No Amp,0.84,Negative,0.28,NA,E4
HH050_compost,No Template Control,NA,No Amp,1.05,Negative,0.32,NA,E5
HH050_compost,Norovirus GI,NA,No Amp,1.02,Negative,0.35,NA,E6
HH050_compost,Norovirus GII,30.73,Amp,1.92,Positive,0.87,0.24,F1
HH050_compost,Rotavirus A,NA,No Amp,0.55,Negative,0.02,NA,F2
HH050_compost,STEC,NA,No Amp,0.56,Negative,0.45,NA,F3
HH050_compost,Salmonella,NA,No Amp,0.65,Negative,0.23,NA,F4
HH050_compost,Sapovirus,NA,No Amp,0.21,Negative,0.3,NA,F5
HH050_compost,Shigella,NA,No Amp,0.55,Negative,0.41,NA,F6
HH050_compost,Sketa22,32.72,Amp,1.24,Positive,0.93,0.83,G1
HH050_compost,Spiked_Extraction_Control,NA,No Amp,0.53,Negative,0.47,NA,G2
HH050_compost,Strongyloides,NA,No Amp,0.75,Negative,0.22,NA,G3
HH050_compost,Trichuris,NA,No Amp,0.69,Negative,0.01,NA,G4
HH050_compost,Vibrio cholerae,NA,No Amp,0.75,Negative,0.02,NA,G5
HH050_compost,Yersinia enterocolitica,30.1,Amp,1.63,Positive,0.81,0.14,G6
HH050_compost,blaCTX-M,27.16,Amp,1.52,Positive,0.99,0.92,H1
HH050_compost,blaNDM,25.94,Amp,1.38,Positive,0.82,0.68,H2
HH050_compost,mecA,27.22,Amp,1.63,Positive,0.91,0.63,H3
HH050_compost,qnrS,NA,No Amp,0.96,Negative,0.45,NA,H4
HH050_compost,sul1,NA,Inconclusive,0.41,Equivocal,0.46,NA,H5
HH050_compost,tetA,NA,No Amp,1.02,Negative,0.18,NA,H6
HH050_effluent,Adenovirus 40/41,23.96,Amp,1.38,Positive,0.9,0.55,A1
HH050_effluent,Aeromonas,NA,No Amp,0.46,Negative,0.3,NA,A2
HH050_effluent,Ancylostoma,NA,No Amp,0.36,Negative,0.06,NA,A3
HH050_effluent,Ascaris,NA,No Amp,0.35,Negative,0.01,NA,A4
HH050_effluent,Astrovirus,NA,No Amp,0.46,Negative,0.29,NA,A5
HH050_effluent,BacHum,NA,No Amp,0.13,Negative,0.09,NA,A6
HH050_effluent,Bacteroides fragilis,NA,No Amp,0.59,Negative,0.06,NA,B1
HH050_effluent,Blastocystis,24.1,Amp,1.84,Positive,0.88,0.95,B2
HH050_effluent,Campylobacter,NA,No Amp,0.55,Negative,0.38,NA,B3
HH050_effluent,Clostridium difficile,NA,No Amp,0.52,Negative,0.3,NA,B4
HH050_effluent,CrAssphage,NA,No Amp,0.31,Negative,0.09,NA,B5
HH050_effluent,Cryptosporidium,NA,No Amp,0.46,Negative,0.31,NA,B6
HH050_effluent,Cyclospora,NA,No Amp,0.3,Negative,0.11,NA,C1
HH050_effluent,Dientamoeba fragilis,NA,No Amp,0.36,Negative,0.33,NA,C2
HH050_effluent,E. coli O157,NA,No Amp,0.33,Negative,0.42,NA,C3
HH050_effluent,EAEC,NA,No Amp,0.81,Negative,0.44,NA,C4
HH050_effluent,EPEC,NA,No Amp,0.84,Negative,0.39,NA,C5
HH050_effluent,ETEC,31.32,Amp,1.74,Positive,0.93,0.38,C6
HH050_effluent,Entamoeba histolytica,NA,No Amp,0.09,Negative,0.32,NA,D1
HH050_effluent,Enterovirus,NA,No Amp,0.28,Negative,0.15,NA,D2
HH050_effluent,Giardia,NA,No Amp,0.76,Negative,0.01,NA,D3
HH050_effluent,HF183,NA,No Amp,0.24,Negative,0.04,NA,D4
HH050_effluent,Helicobacter pylori,31.84,Amp,1.64,Positive,0.83,0.48,D5
HH050_effluent,Hepatitis A,NA,No Amp,1.02,Negative,0.15,NA,D6
HH050_effluent,Hepatitis E,NA,No Amp,0.48,Negative,0.4,NA,E1
HH050_effluent,Listeria monocytogenes,NA,Inconclusive,0.53,Equivocal,0.42,NA,E2
HH050_effluent,MS2,21.84,Amp,1.88,Positive,0.88,0.79,E3
HH050_effluent,Necator,28.43,Amp,1.69,Positive,0.94,0.56,E4
HH050_effluent,No Template Control,NA,No Amp,0.59,Negative,0.21,NA,E5
HH050_effluent,Norovirus GI,21.63,Amp,1.61,Positive,0.98,0.83,E6
HH050_effluent,Norovirus GII,NA,No Amp,0.25,Negative,0.35,NA,F1
HH050_effluent,Rotavirus A,29.3,Amp,1.52,Positive,0.88,0.54,F2
HH050_effluent,STEC,NA,No Amp,0.57,Negative,0.39,NA,F3
HH050_effluent,Salmonella,23.5,Amp,1.43,Positive,0.84,0.72,F4
HH050_effluent,Sapovirus,25.4,Amp,1.46,Positive,0.8,0.99,F5
HH050_effluent,Shigella,NA,No Amp,0.21,Negative,0.21,NA,F6
HH050_effluent,Sketa22,NA,No Amp,0.74,Negative,0.48,NA,G1
HH050_effluent,Spiked_Extraction_Control,NA,No Amp,0.83,Negative,0.08,NA,G2
HH050_effluent,Strongyloides,32.35,Amp,1.97,Positive,0.95,0.71,G3
HH050_effluent,Trichuris,NA,No Amp,0.06,Negative,0.41,NA,G4
HH050_effluent,Vibrio cholerae,NA,No Amp,0.33,Negative,0.01,NA,G5
HH050_effluent,Yersinia enterocolitica,NA,No Amp,1,Negative,0.1,NA,G6
HH050_effluent,blaCTX-M,NA,No Amp,0.18,Negative,0.19,NA,H1
HH050_effluent,blaNDM,32.49,Amp,1.36,Positive,0.86,0.86,H2
HH050_effluent,mecA,NA,No Amp,0.48,Negative,0.13,NA,H3
HH050_effluent,qnrS,31.51,Amp,1.41,Positive,0.88,0.91,H4
HH050_effluent,sul1,NA,Inconclusive,0.12,Equivocal,0.29,NA,H5
HH050_effluent,tetA,NA,No Amp,0.23,Negative,0.23,NA,H6
HH050_produce,Adenovirus 40/41,NA,Inconclusive,0.33,Equivocal,0.2,NA,A1
HH050_produce,Aeromonas,NA,No Amp,0.23,Negative,0.29,NA,A2
HH050_produce,Ancylostoma,20.89,Amp,1.85,Positive,0.98,0.34,A3
HH050_produce,Ascaris,NA,No Amp,0.36,Negative,0.13,NA,A4
HH050_produce,Astrovirus,NA,No Amp,0.14,Negative,0.1,NA,A5
HH050_produce,BacHum,34.71,Amp,1.21,Positive,0.94,0.74,A6
HH050_produce,Bacteroides fragilis,NA,No Amp,0.45,Negative,0.01,NA,B1
HH050_produce,Blastocystis,NA,No Amp,0.07,Negative,0.28,NA,B2
HH050_produce,Campylobacter,21.98,Amp,1.33,Positive,0.98,0.19,B3
HH050_produce,Clostridium difficile,NA,No Amp,0.98,Negative,0.44,NA,B4
HH050_produce,CrAssphage,NA,No Amp,0.5,Negative,0.48,NA,B5
HH050_produce,Cryptosporidium,NA,No Amp,0.7,Negative,0.5,NA,B6
HH050_produce,Cyclospora,34.64,Amp,1.32,Positive,0.98,0.75,C1
HH050_produce,Dientamoeba fragilis,28.15,Amp,1.99,Positive,0.8,0.92,C2
HH050_produce,E. coli O157,NA,No Amp,0.37,Negative,0.14,NA,C3
HH050_produce,EAEC,NA,No Amp,0.25,Negative,0.48,NA,C4
HH050_produce,EPEC,21.88,Amp,1.29,Positive,0.9,0.83,C5
HH050_produce,ETEC,NA,No Amp,0.75,Negative,0.31,NA,C6
HH050_produce,Entamoeba histolytica,NA,No Amp,0.4,Negative,0.25,NA,D1
