Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH089_produce,Adenovirus 40/41,NA,No Amp,0.12,Negative,0.48,NA,A1
HH089_produce,Aeromonas,NA,No Amp,0.6,Negative,0.33,NA,A2
HH089_produce,Ancylostoma,NA,Inconclusive,0.19,Equivocal,0.09,NA,A3
HH089_produce,Ascaris,NA,Inconclusive,0.21,Equivocal,0.07,NA,A4
HH089_produce,Astrovirus,31.27,Amp,1.41,Positive,0.97,0.38,A5
HH089_produce,BacHum,NA,No Amp,0.92,Negative,0.25,NA,A6
HH089_produce,Bacteroides fragilis,NA,No Amp,0.24,Negative,0.44,NA,B1
HH089_produce,Blastocystis,NA,No Amp,0.11,Negative,0.43,NA,B2
HH089_produce,Campylobacter,NA,No Amp,0.72,Negative,0.16,NA,B3
HH089_produce,Clostridium difficile,NA,No Amp,0.35,Negative,0.47,NA,B4
HH089_produce,CrAssphage,33.56,Amp,1.95,Positive,0.9,0.63,B5
HH089_produce,Cryptosporidium,33.97,Amp,1.8,Positive,0.84,0.3,B6
HH089_produce,Cyclospora,NA,No Amp,0.16,Negative,0.26,NA,C1
HH089_produce,Dientamoeba fragilis,25.31,Amp,1.32,Positive,0.97,0.99,C2
HH089_produce,E. coli O157,NA,No Amp,0.96,Negative,0.47,NA,C3
HH089_produce,EAEC,24.05,Amp,1.39,Positive,0.92,0.78,C4
HH089_produce,EPEC,NA,No Amp,0.59,Negative,0.24,NA,C5
HH089_produce,ETEC,NA,Inconclusive,0.09,Equivocal,0.01,NA,C6
HH089_produce,Entamoeba histolytica,32.23,Amp,1.23,Positive,0.83,0.43,D1
HH089_produce,Enterovirus,NA,No Amp,1.03,Negative,0.06,NA,D2
HH089_produce,Giardia,24.63,Amp,1.65,Positive,0.9,0.26,D3
HH089_produce,HF183,20.98,Amp,1.5,Positive,0.86,0.84,D4
HH089_produce,Helicobacter pylori,21.04,Amp,1.5,Positive,0.8,0.11,D5
HH089_produce,Hepatitis A,21.79,Amp,1.99,Positive,0.88,0.19,D6
HH089_produce,Hepatitis E,20.44,Amp,1.78,Positive,0.95,0.25,E1
HH089_produce,Listeria monocytogenes,NA,No Amp,0.48,Negative,0.3,NA,E2
HH089_produce,MS2,NA,No Amp,0.63,Negative,0.32,NA,E3
HH089_produce,Necator,34.43,Amp,1.92,Positive,0.87,0.47,E4
HH089_produce,No Template Control,NA,No Amp,0.16,Negative,0.14,NA,E5
HH089_produce,Norovirus GI,20.02,Amp,1.23,Positive,0.99,0.26,E6
HH089_produce,Norovirus GII,NA,No Amp,0.12,Negative,0.18,NA,F1
HH089_produce,Rotavirus A,NA,No Amp,1.05,Negative,0.36,NA,F2
HH089_produce,STEC,NA,No Amp,0.69,Negative,0.04,NA,F3
HH089_produce,Salmonella,NA,No Amp,0.33,Negative,0.5,NA,F4
HH089_produce,Sapovirus,NA,No Amp,0.77,Negative,0.06,NA,F5
HH089_produce,Shigella,NA,Inconclusive,0.41,Equivocal,0.25,NA,F6
HH089_produce,Sketa22,NA,Inconclusive,1.06,Equivocal,0.12,NA,G1
HH089_produce,Spiked_Extraction_Control,23.47,Amp,1.47,Positive,0.96,0.23,G2
HH089_produce,Strongyloides,33.73,Amp,1.49,Positive,0.91,0.76,G3
HH089_produce,Trichuris,NA,No Amp,1,Negative,0.45,NA,G4
HH089_produce,Vibrio cholerae,NA,No Amp,0.66,Negative,0.35,NA,G5
HH089_produce,Yersinia enterocolitica,NA,No Amp,0.87,Negative,0.37,NA,G6
HH089_produce,blaCTX-M,NA,No Amp,0.64,Negative,0.1,NA,H1
HH089_produce,blaNDM,NA,No Amp,0.47,Negative,0.23,NA,H2
HH089_produce,mecA,32.99,Amp,1.43,Positive,0.88,0.96,H3
HH089_produce,qnrS,21.45,Amp,1.84,Positive,0.88,0.98,H4
HH089_produce,sul1,23.46,Amp,1.88,Positive,0.89,0.74,H5
