Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH113_compost,Adenovirus 40/41,NA,No Amp,0.94,Negative,0.14,NA,A1
HH113_compost,Aeromonas,NA,No Amp,0.8,Negative,0.42,NA,A2
HH113_compost,Ancylostoma,20.86,Amp,1.41,Positive,0.87,0.14,A3
HH113_compost,Ascaris,NA,Inconclusive,0.67,Equivocal,0.32,NA,A4
HH113_compost,Astrovirus,NA,No Amp,0.02,Negative,0.14,NA,A5
HH113_compost,BacHum,NA,No Amp,0.79,Negative,0.18,NA,A6
HH113_compost,Bacteroides fragilis,NA,No Amp,0.43,Negative,0.12,NA,B1
HH113_compost,Blastocystis,NA,No Amp,0.75,Negative,0.49,NA,B2
HH113_compost,Campylobacter,NA,No Amp,1.07,Negative,0.08,NA,B3
HH113_compost,Clostridium difficile,NA,No Amp,0.22,Negative,0.07,NA,B4
HH113_compost,CrAssphage,NA,No Amp,1.04,Negative,0.27,NA,B5
HH113_compost,Cryptosporidium,NA,No Amp,0.9,Negative,0.46,NA,B6
HH113_compost,Cyclospora,NA,No Amp,0.22,Negative,0.12,NA,C1
HH113_compost,Dientamoeba fragilis,NA,No Amp,0.06,Negative,0.06,NA,C2
HH113_compost,E. coli O157,NA,No Amp,0.16,Negative,0.23,NA,C3
HH113_compost,EAEC,24.2,Amp,1.84,Positive,0.81,0.97,C4
HH113_compost,EPEC,34.77,Amp,1.24,Positive,0.91,0.83,C5
HH113_compost,ETEC,NA,No Amp,0.52,Negative,0.5,NA,C6
HH113_compost,Entamoeba histolytica,NA,No Amp,0.88,Negative,0.14,NA,D1
HH113_compost,Enterovirus,21.03,Amp,1.73,Positive,0.92,0.2,D2
HH113_compost,Giardia,NA,No Amp,0.8,Negative,0.35,NA,D3
HH113_compost,HF183,NA,No Amp,0.87,Negative,0.06,NA,D4
HH113_compost,Helicobacter pylori,NA,Inconclusive,0.62,Equivocal,0.05,NA,D5
HH113_compost,Hepatitis A,NA,No Amp,0.14,Negative,0.45,NA,D6
HH113_compost,Hepatitis E,20.33,Amp,1.99,Positive,0.86,0.51,E1
HH113_compost,Listeria monocytogenes,34.38,Amp,1.45,Positive,0.81,0.24,E2
HH113_compost,MS2,NA,No Amp,0.26,Negative,0.11,NA,E3
HH113_compost,Necator,NA,No Amp,0.22,Negative,0.16,NA,E4
HH113_compost,No Template Control,26.98,Amp,1.8,Positive,0.94,0.28,E5
HH113_compost,Norovirus GI,NA,No Amp,0.51,Negative,0.27,NA,E6
HH113_compost,Norovirus GII,NA,No Amp,0.64,Negative,0.35,NA,F1
