Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH012_produce,Adenovirus 40/41,22.63,Amp,1.56,Positive,0.88,0.39,A1
HH012_produce,Aeromonas,NA,No Amp,0.77,Negative,0.29,NA,A2
HH012_produce,Ancylostoma,24.6,Amp,1.35,Positive,0.91,0.59,A3
HH012_produce,Ascaris,NA,No Amp,0.99,Negative,0.13,NA,A4
HH012_produce,Astrovirus,NA,No Amp,1.07,Negative,0.28,NA,A5
HH012_produce,BacHum,NA,No Amp,0.29,Negative,0.39,NA,A6
HH012_produce,Bacteroides fragilis,NA,No Amp,0.36,Negative,0.07,NA,B1
HH012_produce,Blastocystis,NA,No Amp,0.57,Negative,0.18,NA,B2
HH012_produce,Campylobacter,NA,Inconclusive,1.03,Equivocal,0.43,NA,B3
HH012_produce,Clostridium difficile,NA,No Amp,0.62,Negative,0.47,NA,B4
HH012_produce,CrAssphage,22.67,Amp,1.78,Positive,0.96,0.37,B5
HH012_produce,Cryptosporidium,27.23,Amp,1.4,Positive,0.95,0.23,B6
HH012_produce,Cyclospora,NA,No Amp,0.71,Negative,0.25,NA,C1
HH012_produce,Dientamoeba fragilis,NA,No Amp,0.72,Negative,0.02,NA,C2
HH012_produce,E. coli O157,NA,No Amp,0.19,Negative,0.49,NA,C3
HH012_produce,EAEC,26.76,Amp,1.76,Positive,0.99,0.37,C4
HH012_produce,EPEC,NA,No Amp,0.65,Negative,0.04,NA,C5
HH012_produce,ETEC,NA,No Amp,0.8,Negative,0.07,NA,C6
HH012_produce,Entamoeba histolytica,NA,No Amp,0.41,Negative,0.2,NA,D1
HH012_produce,Enterovirus,NA,No Amp,0.09,Negative,0.49,NA,D2
HH012_produce,Giardia,NA,No Amp,0.27,Negative,0.33,NA,D3
HH012_produce,HF183,28.8,Amp,1.88,Positive,0.92,0.49,D4
HH012_produce,Helicobacter pylori,NA,Inconclusive,0.27,Equivocal,0.01,NA,D5
HH012_produce,Hepatitis A,NA,No Amp,0.99,Negative,0.23,NA,D6
HH012_produce,Hepatitis E,NA,No Amp,1.09,Negative,0.18,NA,E1
HH012_produce,Listeria monocytogenes,NA,Inconclusive,0.96,Equivocal,0.45,NA,E2
HH012_produce,MS2,NA,No Amp,0.74,Negative,0.28,NA,E3
HH012_produce,Necator,34.32,Amp,1.46,Positive,0.88,0.35,E4
HH012_produce,No Template Control,NA,No Amp,0.46,Negative,0.24,NA,E5
HH012_produce,Norovirus GI,NA,No Amp,1.03,Negative,0.23,NA,E6
HH012_produce,Norovirus GII,NA,No Amp,0.87,Negative,0.49,NA,F1
HH012_produce,Rotavirus A,NA,No Amp,0.3,Negative,0.08,NA,F2
HH012_produce,STEC,NA,No Amp,0.81,Negative,0.11,NA,F3
HH012_produce,Salmonella,NA,No Amp,0.21,Negative,0.19,NA,F4
HH012_produce,Sapovirus,NA,No Amp,0.17,Negative,0.04,NA,F5
HH012_produce,Shigella,NA,No Amp,0.06,Negative,0.1,NA,F6
HH012_produce,Sketa22,26.71,Amp,1.48,Positive,1,0.18,G1
HH012_produce,Spiked_Extraction_Control,NA,Inconclusive,0.04,Equivocal,0.24,NA,G2
HH012_produce,Strongyloides,NA,No Amp,0.03,Negative,0.09,NA,G3
HH012_produce,Trichuris,29.77,Amp,1.68,Positive,0.91,0.18,G4
HH012_produce,Vibrio cholerae,NA,No Amp,0.42,Negative,0.28,NA,G5
HH012_produce,Yersinia enterocolitica,NA,Inconclusive,0.81,Equivocal,0.02,NA,G6
HH012_produce,blaCTX-M,27.36,Amp,1.21,Positive,0.8,0.65,H1
HH012_produce,blaNDM,NA,No Amp,0.88,Negative,0.36,NA,H2
HH012_produce,mecA,NA,No Amp,0.85,Negative,0.01,NA,H3
HH012_produce,qnrS,33.86,Amp,1.31,Positive,0.99,0.7,H4
HH012_produce,sul1,34.63,Amp,1.4,Positive,0.9,0.15,H5
HH012_produce,tetA,29.98,Amp,2,Positive,0.83,0.48,H6
HH013_compost,Adenovirus 40/41,29.31,Amp,1.44,Positive,0.89,0.32,A1
HH013_compost,Aeromonas,NA,No Amp,0.28,Negative,0.33,NA,A2
HH013_compost,Ancylostoma,31.48,Amp,1.74,Positive,0.84,0.45,A3
HH013_compost,Ascaris,26.04,Amp,1.57,Positive,0.9,0.71,A4
HH013_compost,Astrovirus,NA,No Amp,1.09,Negative,0,NA,A5
HH013_compost,BacHum,NA,No Amp,0.35,Negative,0.18,NA,A6
HH013_compost,Bacteroides fragilis,NA,Inconclusive,0.11,Equivocal,0.03,NA,B1
HH013_compost,Blastocystis,26.32,Amp,1.78,Positive,0.87,0.9,B2
HH013_compost,Campylobacter,NA,No Amp,0.96,Negative,0.35,NA,B3
HH013_compost,Clostridium difficile,NA,No Amp,0.05,Negative,0.36,NA,B4
HH013_compost,CrAssphage,NA,No Amp,0.78,Negative,0.22,NA,B5
HH013_compost,Cryptosporidium,22.55,Amp,1.38,Positive,0.84,0.61,B6
HH013_compost,Cyclospora,23.99,Amp,1.5,Positive,0.94,0.15,C1
HH013_compost,Dientamoeba fragilis,32.89,Amp,1.4,Positive,0.85,0.62,C2
HH013_compost,E. coli O157,30.19,Amp,1.22,Positive,0.81,0.16,C3
HH013_compost,EAEC,NA,No Amp,0.33,Negative,0.1,NA,C4
HH013_compost,EPEC,30.18,Amp,1.51,Positive,0.85,0.18,C5
HH013_compost,ETEC,NA,No Amp,0.53,Negative,0.06,NA,C6
HH013_compost,Entamoeba histolytica,32.92,Amp,1.82,Positive,0.98,0.16,D1
HH013_compost,Enterovirus,NA,No Amp,0.32,Negative,0.48,NA,D2
HH013_compost,Giardia,24.89,Amp,1.49,Positive,0.93,0.47,D3
HH013_compost,HF183,23.77,Amp,1.55,Positive,0.84,0.74,D4
HH013_compost,Helicobacter pylori,34.82,Amp,1.94,Positive,0.92,0.67,D5
HH013_compost,Hepatitis A,24.59,Amp,1.94,Positive,0.86,0.72,D6
HH013_compost,Hepatitis E,27.47,Amp,1.99,Positive,0.94,0.34,E1
HH013_compost,Listeria monocytogenes,NA,No Amp,0.16,Negative,0.04,NA,E2
HH013_compost,MS2,NA,No Amp,0.2,Negative,0.38,NA,E3
HH013_compost,Necator,NA,No Amp,0.8,Negative,0.24,NA,E4
HH013_compost,No Template Control,28.28,Amp,1.63,Positive,0.95,0.41,E5
HH013_compost,Norovirus GI,NA,No Amp,0.47,Negative,0.14,NA,E6
HH013_compost,Norovirus GII,NA,No Amp,0.87,Negative,0.02,NA,F1
HH013_compost,Rotavirus A,NA,No Amp,0.31,Negative,0.35,NA,F2
HH013_compost,STEC,NA,No Amp,0.62,Negative,0.15,NA,F3
HH013_compost,Salmonella,NA,No Amp,0.48,Negative,0.47,NA,F4
HH013_compost,Sapovirus,NA,No Amp,0.01,Negative,0.17,NA,F5
HH013_compost,Shigella,NA,No Amp,0.91,Negative,0.01,NA,F6
HH013_compost,Sketa22,NA,No Amp,1.06,Negative,0.16,NA,G1
HH013_compost,Spiked_Extraction_Control,NA,No Amp,0.57,Negative,0.13,NA,G2
HH013_compost,Strongyloides,34.35,Amp,1.9,Positive,0.81,0.81,G3
HH013_compost,Trichuris,29.7,Amp,1.59,Positive,0.85,0.47,G4
HH013_compost,Vibrio cholerae,NA,No Amp,0.64,Negative,0.29,NA,G5
HH013_compost,Yersinia enterocolitica,NA,No Amp,1.05,Negative,0.37,NA,G6
HH013_compost,blaCTX-M,33.79,Amp,1.85,Positive,0.84,0.32,H1
HH013_compost,blaNDM,NA,No Amp,0.58,Negative,0.21,NA,H2
HH013_compost,mecA,NA,No Amp,0.16,Negative,0.08,NA,H3
HH013_compost,qnrS,22.88,Amp,1.62,Positive,0.93,0.64,H4
HH013_compost,sul1,NA,No Amp,0.29,Negative,0.35,NA,H5
HH013_compost,tetA,NA,No Amp,0.9,Negative,0.14,NA,H6
HH013_effluent,Adenovirus 40/41,21,Amp,1.89,Positive,0.86,0.67,A1
HH013_effluent,Aeromonas,NA,No Amp,0.41,Negative,0.11,NA,A2
HH013_effluent,Ancylostoma,NA,No Amp,0.29,Negative,0.09,NA,A3
HH013_effluent,Ascaris,NA,No Amp,0.6,Negative,0.07,NA,A4
HH013_effluent,Astrovirus,NA,No Amp,0.39,Negative,0.42,NA,A5
HH013_effluent,BacHum,NA,No Amp,0.75,Negative,0.35,NA,A6
HH013_effluent,Bacteroides fragilis,NA,Inconclusive,0.08,Equivocal,0.19,NA,B1
HH013_effluent,Blastocystis,NA,No Amp,1,Negative,0.38,NA,B2
HH013_effluent,Campylobacter,NA,No Amp,0.72,Negative,0.14,NA,B3
HH013_effluent,Clostridium difficile,NA,No Amp,0.91,Negative,0.34,NA,B4
HH013_effluent,CrAssphage,NA,No Amp,0.79,Negative,0.32,NA,B5
HH013_effluent,Cryptosporidium,NA,Inconclusive,0.21,Equivocal,0.34,NA,B6
HH013_effluent,Cyclospora,NA,No Amp,0.12,Negative,0.2,NA,C1
HH013_effluent,Dientamoeba fragilis,NA,Inconclusive,0.01,Equivocal,0.44,NA,C2
HH013_effluent,E. coli O157,NA,No Amp,0.64,Negative,0.11,NA,C3
HH013_effluent,EAEC,NA,No Amp,0.06,Negative,0.33,NA,C4
HH013_effluent,EPEC,34.55,Amp,1.58,Positive,0.88,0.47,C5
HH013_effluent,ETEC,NA,No Amp,0.24,Negative,0.42,NA,C6
HH013_effluent,Entamoeba histolytica,30.2,Amp,1.92,Positive,0.94,0.77,D1
HH013_effluent,Enterovirus,NA,No Amp,0.84,Negative,0.39,NA,D2
