Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH033_produce,Adenovirus 40/41,NA,No Amp,1.06,Negative,0.22,NA,A1
HH033_produce,Aeromonas,NA,No Amp,0.56,Negative,0.48,NA,A2
HH033_produce,Ancylostoma,NA,No Amp,1.04,Negative,0.33,NA,A3
HH033_produce,Ascaris,30.45,Amp,1.83,Positive,0.81,0.22,A4
HH033_produce,Astrovirus,NA,No Amp,0.68,Negative,0.35,NA,A5
HH033_produce,BacHum,NA,No Amp,0.67,Negative,0.27,NA,A6
HH033_produce,Bacteroides fragilis,NA,No Amp,0.68,Negative,0.17,NA,B1
HH033_produce,Blastocystis,20.08,Amp,1.66,Positive,0.93,0.34,B2
HH033_produce,Campylobacter,NA,No Amp,0.15,Negative,0.12,NA,B3
HH033_produce,Clostridium difficile,NA,No Amp,0.17,Negative,0.43,NA,B4
HH033_produce,CrAssphage,NA,No Amp,0.12,Negative,0.22,NA,B5
HH033_produce,Cryptosporidium,NA,No Amp,0.51,Negative,0.06,NA,B6
HH033_produce,Cyclospora,NA,No Amp,0.62,Negative,0.24,NA,C1
HH033_produce,Dientamoeba fragilis,34.5,Amp,1.73,Positive,0.83,0.43,C2
HH033_produce,E. coli O157,20.05,Amp,1.96,Positive,0.91,0.6,C3
HH033_produce,EAEC,NA,No Amp,1.01,Negative,0.14,NA,C4
HH033_produce,EPEC,22.34,Amp,1.5,Positive,0.97,0.59,C5
HH033_produce,ETEC,NA,No Amp,0.63,Negative,0.36,NA,C6
HH033_produce,Entamoeba histolytica,NA,No Amp,0.95,Negative,0.04,NA,D1
HH033_produce,Enterovirus,NA,No Amp,0.86,Negative,0.23,NA,D2
HH033_produce,Giardia,34.84,Amp,1.33,Positive,0.85,0.99,D3
HH033_produce,HF183,NA,No Amp,0.7,Negative,0.21,NA,D4
HH033_produce,Helicobacter pylori,NA,No Amp,0.51,Negative,0.47,NA,D5
HH033_produce,Hepatitis A,NA,No Amp,0.68,Negative,0.47,NA,D6
HH033_produce,Hepatitis E,NA,No Amp,0.58,Negative,0.17,NA,E1
HH033_produce,Listeria monocytogenes,NA,Inconclusive,0.85,Equivocal,0.32,NA,E2
HH033_produce,MS2,NA,No Amp,0.48,Negative,0.29,NA,E3
HH033_produce,Necator,23.72,Amp,1.93,Positive,1,0.11,E4
HH033_produce,No Template Control,NA,No Amp,1.06,Negative,0.21,NA,E5
HH033_produce,Norovirus GI,NA,Inconclusive,1,Equivocal,0.47,NA,E6
HH033_produce,Norovirus GII,NA,Inconclusive,0.59,Equivocal,0.22,NA,F1
HH033_produce,Rotavirus A,NA,No Amp,0.7,Negative,0.01,NA,F2
HH033_produce,STEC,20.24,Amp,1.94,Positive,0.88,0.28,F3
HH033_produce,Salmonella,NA,No Amp,0.68,Negative,0.17,NA,F4
HH033_produce,Sapovirus,NA,No Amp,0.93,Negative,0.31,NA,F5
HH033_produce,Shigella,26.06,Amp,1.9,Positive,0.9,0.41,F6
HH033_produce,Sketa22,23.53,Amp,1.95,Positive,0.94,0.93,G1
HH033_produce,Spiked_Extraction_Control,32.19,Amp,1.42,Positive,0.88,0.86,G2
HH033_produce,Strongyloides,NA,No Amp,0.27,Negative,0.33,NA,G3
HH033_produce,Trichuris,NA,No Amp,0.59,Negative,0.43,NA,G4
HH033_produce,Vibrio cholerae,29.06,Amp,1.9,Positive,0.87,0.82,G5
HH033_produce,Yersinia enterocolitica,31.79,Amp,1.53,Positive,0.84,0.64,G6
HH033_produce,blaCTX-M,NA,No Amp,0.12,Negative,0.35,NA,H1
HH033_produce,blaNDM,NA,No Amp,0.36,Negative,0.39,NA,H2
HH033_produce,mecA,33.79,Amp,1.74,Positive,0.89,0.5,H3
HH033_produce,qnrS,26.01,Amp,1.38,Positive,0.84,0.74,H4
HH033_produce,sul1,NA,No Amp,1.06,Negative,0.07,NA,H5
HH033_produce,tetA,22.25,Amp,1.83,Positive,0.98,0.42,H6
HH034_compost,Adenovirus 40/41,NA,No Amp,0.41,Negative,0.26,NA,A1
HH034_compost,Aeromonas,NA,No Amp,0.73,Negative,0.29,NA,A2
HH034_compost,Ancylostoma,NA,No Amp,0.11,Negative,0.34,NA,A3
HH034_compost,Ascaris,NA,No Amp,0.93,Negative,0.03,NA,A4
HH034_compost,Astrovirus,NA,No Amp,0.78,Negative,0.11,NA,A5
HH034_compost,BacHum,NA,No Amp,1.02,Negative,0.05,NA,A6
HH034_compost,Bacteroides fragilis,NA,No Amp,0.19,Negative,0.1,NA,B1
HH034_compost,Blastocystis,NA,No Amp,0.64,Negative,0.2,NA,B2
HH034_compost,Campylobacter,NA,No Amp,0.34,Negative,0.37,NA,B3
HH034_compost,Clostridium difficile,NA,No Amp,0.43,Negative,0.31,NA,B4
HH034_compost,CrAssphage,NA,No Amp,0.71,Negative,0.38,NA,B5
HH034_compost,Cryptosporidium,NA,Inconclusive,0.84,Equivocal,0.04,NA,B6
HH034_compost,Cyclospora,29.28,Amp,1.86,Positive,0.82,0.16,C1
HH034_compost,Dientamoeba fragilis,NA,No Amp,0.05,Negative,0.14,NA,C2
HH034_compost,E. coli O157,27.63,Amp,1.99,Positive,0.89,0.3,C3
HH034_compost,EAEC,NA,No Amp,0.01,Negative,0.27,NA,C4
HH034_compost,EPEC,22.03,Amp,1.97,Positive,0.99,0.16,C5
HH034_compost,ETEC,21.72,Amp,1.3,Positive,0.83,0.79,C6
HH034_compost,Entamoeba histolytica,NA,No Amp,0.02,Negative,0.34,NA,D1
HH034_compost,Enterovirus,NA,No Amp,0.98,Negative,0.22,NA,D2
HH034_compost,Giardia,NA,No Amp,0.21,Negative,0.34,NA,D3
HH034_compost,HF183,NA,No Amp,0.75,Negative,0.48,NA,D4
HH034_compost,Helicobacter pylori,24.55,Amp,1.21,Positive,0.96,0.51,D5
HH034_compost,Hepatitis A,NA,No Amp,0.59,Negative,0.45,NA,D6
HH034_compost,Hepatitis E,NA,No Amp,0.87,Negative,0.22,NA,E1
HH034_compost,Listeria monocytogenes,NA,No Amp,0.78,Negative,0.15,NA,E2
HH034_compost,MS2,NA,No Amp,0.15,Negative,0.19,NA,E3
HH034_compost,Necator,30.38,Amp,1.63,Positive,0.9,0.75,E4
HH034_compost,No Template Control,33.39,Amp,1.45,Positive,0.83,0.22,E5
HH034_compost,Norovirus GI,NA,No Amp,0.76,Negative,0.4,NA,E6
HH034_compost,Norovirus GII,NA,No Amp,1.08,Negative,0.42,NA,F1
HH034_compost,Rotavirus A,25.68,Amp,1.45,Positive,0.99,0.44,F2
HH034_compost,STEC,NA,No Amp,0.87,Negative,0.01,NA,F3
HH034_compost,Salmonella,NA,No Amp,0.65,Negative,0.31,NA,F4
HH034_compost,Sapovirus,NA,No Amp,0.53,Negative,0.18,NA,F5
HH034_compost,Shigella,NA,No Amp,0.84,Negative,0.37,NA,F6
HH034_compost,Sketa22,NA,No Amp,0.27,Negative,0,NA,G1
HH034_compost,Spiked_Extraction_Control,NA,Inconclusive,1.05,Equivocal,0.3,NA,G2
HH034_compost,Strongyloides,NA,Inconclusive,0.16,Equivocal,0.08,NA,G3
HH034_compost,Trichuris,22.34,Amp,1.65,Positive,0.93,0.57,G4
HH034_compost,Vibrio cholerae,NA,No Amp,0.49,Negative,0.08,NA,G5
HH034_compost,Yersinia enterocolitica,NA,No Amp,0.93,Negative,0.01,NA,G6
HH034_compost,blaCTX-M,NA,No Amp,0.05,Negative,0.17,NA,H1
HH034_compost,blaNDM,25.29,Amp,1.28,Positive,0.98,0.26,H2
HH034_compost,mecA,NA,No Amp,0.04,Negative,0.32,NA,H3
HH034_compost,qnrS,21.13,Amp,1.97,Positive,0.89,0.32,H4
HH034_compost,sul1,NA,No Amp,0.64,Negative,0.22,NA,H5
HH034_compost,tetA,NA,No Amp,0.18,Negative,0.35,NA,H6
HH034_effluent,Adenovirus 40/41,NA,No Amp,0.25,Negative,0.21,NA,A1
HH034_effluent,Aeromonas,31.64,Amp,1.67,Positive,0.99,0.67,A2
HH034_effluent,Ancylostoma,25.7,Amp,1.64,Positive,0.82,0.29,A3
HH034_effluent,Ascaris,NA,No Amp,1.02,Negative,0.41,NA,A4
HH034_effluent,Astrovirus,NA,No Amp,0.47,Negative,0.35,NA,A5
HH034_effluent,BacHum,NA,No Amp,0.45,Negative,0.45,NA,A6
HH034_effluent,Bacteroides fragilis,NA,No Amp,0.54,Negative,0.06,NA,B1
HH034_effluent,Blastocystis,NA,No Amp,1.05,Negative,0.06,NA,B2
HH034_effluent,Campylobacter,NA,No Amp,0.25,Negative,0.36,NA,B3
HH034_effluent,Clostridium difficile,NA,No Amp,1.06,Negative,0.45,NA,B4
HH034_effluent,CrAssphage,NA,No Amp,0.17,Negative,0.21,NA,B5
HH034_effluent,Cryptosporidium,NA,No Amp,0.17,Negative,0.16,NA,B6
HH034_effluent,Cyclospora,27.48,Amp,1.25,Positive,0.89,0.52,C1
HH034_effluent,Dientamoeba fragilis,NA,No Amp,0.37,Negative,0.08,NA,C2
HH034_effluent,E. coli O157,33.34,Amp,1.91,Positive,0.8,0.52,C3
HH034_effluent,EAEC,NA,No Amp,0.67,Negative,0.41,NA,C4
HH034_effluent,EPEC,25.51,Amp,1.95,Positive,0.83,0.18,C5
HH034_effluent,ETEC,24.28,Amp,1.66,Positive,0.93,0.42,C6
HH034_effluent,Entamoeba histolytica,26.68,Amp,1.88,Positive,1,0.6,D1
HH034_effluent,Enterovirus,NA,No Amp,0.73,Negative,0.16,NA,D2
HH034_effluent,Giardia,NA,No Amp,1.06,Negative,0.16,NA,D3
HH034_effluent,HF183,NA,No Amp,0.75,Negative,0.1,NA,D4
HH034_effluent,Helicobacter pylori,NA,No Amp,0.54,Negative,0.45,NA,D5
HH034_effluent,Hepatitis A,NA,No Amp,0.98,Negative,0.43,NA,D6
HH034_effluent,Hepatitis E,29.05,Amp,1.94,Positive,0.84,0.53,E1
HH034_effluent,Listeria monocytogenes,25.7,Amp,1.44,Positive,0.93,0.64,E2
HH034_effluent,MS2,NA,No Amp,0.66,Negative,0.25,NA,E3
HH034_effluent,Necator,NA,No Amp,0.98,Negative,0.38,NA,E4
HH034_effluent,No Template Control,NA,No Amp,0.86,Negative,0.32,NA,E5
HH034_effluent,Norovirus GI,NA,No Amp,0.66,Negative,0.27,NA,E6
HH034_effluent,Norovirus GII,NA,Inconclusive,0.11,Equivocal,0.26,NA,F1
HH034_effluent,Rotavirus A,NA,No Amp,0.44,Negative,0.11,NA,F2
HH034_effluent,STEC,NA,No Amp,0.51,Negative,0.39,NA,F3
HH034_effluent,Salmonella,NA,No Amp,0.11,Negative,0.04,NA,F4
HH034_effluent,Sapovirus,NA,Inconclusive,0.4,Equivocal,0.24,NA,F5
HH034_effluent,Shigella,NA,No Amp,0.83,Negative,0.28,NA,F6
HH034_effluent,Sketa22,33.32,Amp,1.47,Positive,0.83,0.47,G1
HH034_effluent,Spiked_Extraction_Control,33.58,Amp,1.93,Positive,0.84,0.52,G2
HH034_effluent,Strongyloides,NA,No Amp,0.09,Negative,0.14,NA,G3
HH034_effluent,Trichuris,NA,No Amp,0.33,Negative,0.16,NA,G4
HH034_effluent,Vibrio cholerae,NA,No Amp,0.59,Negative,0.24,NA,G5
HH034_effluent,Yersinia enterocolitica,NA,No Amp,0.84,Negative,0.28,NA,G6
HH034_effluent,blaCTX-M,NA,No Amp,0.55,Negative,0.44,NA,H1
