Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH110_produce,Adenovirus 40/41,NA,No Amp,0.71,Negative,0.49,NA,A1
HH110_produce,Aeromonas,33.18,Amp,1.87,Positive,0.9,0.89,A2
HH110_produce,Ancylostoma,NA,No Amp,0.64,Negative,0.48,NA,A3
HH110_produce,Ascaris,NA,No Amp,1.08,Negative,0.15,NA,A4
HH110_produce,Astrovirus,NA,No Amp,1.07,Negative,0.07,NA,A5
HH110_produce,BacHum,NA,No Amp,0.77,Negative,0.31,NA,A6
HH110_produce,Bacteroides fragilis,NA,No Amp,0.47,Negative,0.03,NA,B1
HH110_produce,Blastocystis,33.15,Amp,1.88,Positive,0.95,0.59,B2
HH110_produce,Campylobacter,NA,No Amp,0.37,Negative,0.3,NA,B3
HH110_produce,Clostridium difficile,22.14,Amp,1.27,Positive,0.93,0.72,B4
HH110_produce,CrAssphage,NA,No Amp,0.16,Negative,0.1,NA,B5
HH110_produce,Cryptosporidium,NA,Inconclusive,0.07,Equivocal,0.02,NA,B6
HH110_produce,Cyclospora,NA,No Amp,0.7,Negative,0.28,NA,C1
HH110_produce,Dientamoeba fragilis,33.58,Amp,1.2,Positive,0.89,0.12,C2
HH110_produce,E. coli O157,31.02,Amp,1.78,Positive,0.99,0.53,C3
HH110_produce,EAEC,NA,No Amp,0.73,Negative,0.29,NA,C4
HH110_produce,EPEC,NA,No Amp,0.97,Negative,0.2,NA,C5
HH110_produce,ETEC,NA,No Amp,0.96,Negative,0.24,NA,C6
HH110_produce,Entamoeba histolytica,NA,No Amp,0.37,Negative,0.21,NA,D1
HH110_produce,Enterovirus,NA,No Amp,0.43,Negative,0.44,NA,D2
HH110_produce,Giardia,NA,No Amp,0.44,Negative,0.45,NA,D3
HH110_produce,HF183,24.8,Amp,1.34,Positive,0.87,0.56,D4
HH110_produce,Helicobacter pylori,NA,No Amp,1.02,Negative,0.14,NA,D5
HH110_produce,Hepatitis A,NA,No Amp,0.06,Negative,0.42,NA,D6
HH110_produce,Hepatitis E,NA,No Amp,0.08,Negative,0.02,NA,E1
HH110_produce,Listeria monocytogenes,NA,No Amp,0.08,Negative,0.2,NA,E2
HH110_produce,MS2,NA,No Amp,0.87,Negative,0.02,NA,E3
HH110_produce,Necator,NA,No Amp,1.08,Negative,0.39,NA,E4
HH110_produce,No Template Control,30.92,Amp,1.38,Positive,0.95,0.16,E5
HH110_produce,Norovirus GI,NA,No Amp,0.02,Negative,0.04,NA,E6
HH110_produce,Norovirus GII,NA,No Amp,0.21,Negative,0.06,NA,F1
HH110_produce,Rotavirus A,NA,No Amp,0.18,Negative,0.32,NA,F2
HH110_produce,STEC,26.07,Amp,1.26,Positive,0.95,0.77,F3
HH110_produce,Salmonella,28.09,Amp,1.47,Positive,0.93,0.32,F4
HH110_produce,Sapovirus,NA,Inconclusive,0.74,Equivocal,0.44,NA,F5
HH110_produce,Shigella,NA,No Amp,0.88,Negative,0.24,NA,F6
HH110_produce,Sketa22,NA,No Amp,1.09,Negative,0.36,NA,G1
HH110_produce,Spiked_Extraction_Control,NA,No Amp,0.61,Negative,0.32,NA,G2
HH110_produce,Strongyloides,NA,Inconclusive,0.5,Equivocal,0.38,NA,G3
HH110_produce,Trichuris,25.18,Amp,1.76,Positive,0.8,0.94,G4
HH110_produce,Vibrio cholerae,NA,No Amp,0.03,Negative,0.29,NA,G5
HH110_produce,Yersinia enterocolitica,NA,No Amp,0.83,Negative,0.48,NA,G6
HH110_produce,blaCTX-M,NA,Inconclusive,0.8,Equivocal,0.05,NA,H1
HH110_produce,blaNDM,20.04,Amp,1.92,Positive,0.81,0.91,H2
HH110_produce,mecA,27.43,Amp,1.33,Positive,0.87,0.91,H3
HH110_produce,qnrS,21.6,Amp,1.27,Positive,0.96,0.68,H4
HH110_produce,sul1,NA,No Amp,0.32,Negative,0,NA,H5
HH110_produce,tetA,NA,No Amp,0.36,Negative,0.28,NA,H6
HH111_compost,Adenovirus 40/41,NA,No Amp,1.08,Negative,0.47,NA,A1
HH111_compost,Aeromonas,NA,No Amp,0.25,Negative,0.27,NA,A2
HH111_compost,Ancylostoma,NA,Inconclusive,0.67,Equivocal,0.06,NA,A3
HH111_compost,Ascaris,NA,No Amp,0.14,Negative,0.15,NA,A4
HH111_compost,Astrovirus,NA,No Amp,0.55,Negative,0.23,NA,A5
HH111_compost,BacHum,NA,No Amp,0.29,Negative,0.12,NA,A6
HH111_compost,Bacteroides fragilis,20.32,Amp,1.31,Positive,0.92,0.58,B1
HH111_compost,Blastocystis,30.76,Amp,1.66,Positive,0.91,0.37,B2
HH111_compost,Campylobacter,NA,No Amp,0.2,Negative,0,NA,B3
HH111_compost,Clostridium difficile,NA,Inconclusive,0.92,Equivocal,0.3,NA,B4
