Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH115_effluent,Adenovirus 40/41,NA,No Amp,0.29,Negative,0.09,NA,A1
HH115_effluent,Aeromonas,NA,No Amp,0.77,Negative,0.38,NA,A2
HH115_effluent,Ancylostoma,NA,No Amp,0.26,Negative,0.35,NA,A3
HH115_effluent,Ascaris,NA,No Amp,0.69,Negative,0.25,NA,A4
HH115_effluent,Astrovirus,NA,No Amp,0.58,Negative,0.31,NA,A5
HH115_effluent,BacHum,NA,No Amp,0.13,Negative,0.41,NA,A6
HH115_effluent,Bacteroides fragilis,NA,Inconclusive,0.29,Equivocal,0.18,NA,B1
HH115_effluent,Blastocystis,NA,No Amp,0.77,Negative,0.48,NA,B2
HH115_effluent,Campylobacter,22.14,Amp,1.56,Positive,0.94,0.17,B3
HH115_effluent,Clostridium difficile,NA,Inconclusive,1.06,Equivocal,0.08,NA,B4
HH115_effluent,CrAssphage,NA,No Amp,1.1,Negative,0.45,NA,B5
HH115_effluent,Cryptosporidium,NA,No Amp,0.14,Negative,0.44,NA,B6
HH115_effluent,Cyclospora,NA,No Amp,0.34,Negative,0.12,NA,C1
HH115_effluent,Dientamoeba fragilis,NA,No Amp,0.58,Negative,0.13,NA,C2
HH115_effluent,E. coli O157,30.06,Amp,1.95,Positive,0.98,0.54,C3
HH115_effluent,EAEC,NA,No Amp,1.08,Negative,0.4,NA,C4
HH115_effluent,EPEC,25.23,Amp,1.53,Positive,0.97,0.17,C5
HH115_effluent,ETEC,NA,No Amp,0.35,Negative,0.19,NA,C6
HH115_effluent,Entamoeba histolytica,NA,No Amp,0.51,Negative,0.33,NA,D1
HH115_effluent,Enterovirus,NA,No Amp,0.41,Negative,0.08,NA,D2
HH115_effluent,Giardia,29.62,Amp,1.49,Positive,0.87,0.24,D3
HH115_effluent,HF183,NA,No Amp,0.78,Negative,0.39,NA,D4
HH115_effluent,Helicobacter pylori,NA,No Amp,0.12,Negative,0.06,NA,D5
HH115_effluent,Hepatitis A,NA,No Amp,1,Negative,0.27,NA,D6
HH115_effluent,Hepatitis E,NA,No Amp,0.66,Negative,0.5,NA,E1
HH115_effluent,Listeria monocytogenes,NA,No Amp,0.96,Negative,0.47,NA,E2
HH115_effluent,MS2,NA,No Amp,0.79,Negative,0.32,NA,E3
HH115_effluent,Necator,NA,No Amp,0.93,Negative,0.23,NA,E4
HH115_effluent,No Template Control,NA,No Amp,0.03,Negative,0.19,NA,E5
HH115_effluent,Norovirus GI,NA,No Amp,0.9,Negative,0.05,NA,E6
HH115_effluent,Norovirus GII,20.28,Amp,1.24,Positive,0.95,0.36,F1
HH115_effluent,Rotavirus A,NA,No Amp,0.76,Negative,0.06,NA,F2
HH115_effluent,STEC,NA,No Amp,0.43,Negative,0.48,NA,F3
HH115_effluent,Salmonella,27.99,Amp,1.3,Positive,0.86,0.54,F4
HH115_effluent,Sapovirus,28.82,Amp,1.34,Positive,0.9,0.22,F5
HH115_effluent,Shigella,NA,No Amp,0.44,Negative,0.3,NA,F6
HH115_effluent,Sketa22,33.06,Amp,1.86,Positive,0.97,0.62,G1
HH115_effluent,Spiked_Extraction_Control,NA,No Amp,0.72,Negative,0.02,NA,G2
HH115_effluent,Strongyloides,NA,No Amp,0.47,Negative,0.05,NA,G3
HH115_effluent,Trichuris,NA,No Amp,0.89,Negative,0.21,NA,G4
HH115_effluent,Vibrio cholerae,NA,No Amp,0.57,Negative,0.3,NA,G5
HH115_effluent,Yersinia enterocolitica,NA,No Amp,0.49,Negative,0.03,NA,G6
HH115_effluent,blaCTX-M,NA,Inconclusive,0.75,Equivocal,0.28,NA,H1
HH115_effluent,blaNDM,24.97,Amp,1.9,Positive,0.92,0.49,H2
HH115_effluent,mecA,NA,Inconclusive,0.12,Equivocal,0.47,NA,H3
HH115_effluent,qnrS,NA,No Amp,0.92,Negative,0.01,NA,H4
HH115_effluent,sul1,29.08,Amp,1.28,Positive,0.98,0.86,H5
HH115_effluent,tetA,NA,No Amp,0.19,Negative,0.46,NA,H6
HH115_produce,Adenovirus 40/41,27.74,Amp,1.73,Positive,0.8,0.44,A1
HH115_produce,Aeromonas,NA,Inconclusive,0.54,Equivocal,0.16,NA,A2
HH115_produce,Ancylostoma,NA,No Amp,0.56,Negative,0.16,NA,A3
HH115_produce,Ascaris,NA,No Amp,0.47,Negative,0.2,NA,A4
