Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH017_effluent,Adenovirus 40/41,NA,No Amp,0.41,Negative,0.4,NA,A1
HH017_effluent,Aeromonas,NA,No Amp,0.3,Negative,0.4,NA,A2
HH017_effluent,Ancylostoma,28.69,Amp,1.25,Positive,0.84,0.58,A3
HH017_effluent,Ascaris,NA,No Amp,0.21,Negative,0.19,NA,A4
HH017_effluent,Astrovirus,30.76,Amp,1.87,Positive,0.84,0.61,A5
HH017_effluent,BacHum,32.73,Amp,1.47,Positive,0.84,0.62,A6
HH017_effluent,Bacteroides fragilis,27.37,Amp,1.27,Positive,0.91,0.93,B1
HH017_effluent,Blastocystis,31.11,Amp,1.35,Positive,1,0.78,B2
HH017_effluent,Campylobacter,NA,No Amp,0.33,Negative,0.35,NA,B3
HH017_effluent,Clostridium difficile,NA,No Amp,0.65,Negative,0.16,NA,B4
HH017_effluent,CrAssphage,28.3,Amp,1.83,Positive,0.82,0.28,B5
HH017_effluent,Cryptosporidium,NA,No Amp,0.83,Negative,0.47,NA,B6
HH017_effluent,Cyclospora,NA,Inconclusive,0.51,Equivocal,0.12,NA,C1
HH017_effluent,Dientamoeba fragilis,NA,No Amp,0.97,Negative,0.39,NA,C2
HH017_effluent,E. coli O157,30.41,Amp,1.63,Positive,0.99,0.81,C3
HH017_effluent,EAEC,26.25,Amp,1.64,Positive,0.98,0.45,C4
HH017_effluent,EPEC,NA,No Amp,0.66,Negative,0.37,NA,C5
HH017_effluent,ETEC,27.83,Amp,1.41,Positive,0.96,1,C6
HH017_effluent,Entamoeba histolytica,NA,No Amp,0.92,Negative,0.14,NA,D1
HH017_effluent,Enterovirus,NA,No Amp,0.22,Negative,0.01,NA,D2
HH017_effluent,Giardia,NA,No Amp,0.12,Negative,0.26,NA,D3
HH017_effluent,HF183,NA,No Amp,1.06,Negative,0.09,NA,D4
HH017_effluent,Helicobacter pylori,NA,No Amp,1.07,Negative,0.01,NA,D5
HH017_effluent,Hepatitis A,NA,No Amp,0.4,Negative,0.05,NA,D6
HH017_effluent,Hepatitis E,NA,No Amp,0.36,Negative,0.36,NA,E1
HH017_effluent,Listeria monocytogenes,NA,No Amp,0.45,Negative,0.13,NA,E2
HH017_effluent,MS2,NA,No Amp,0.56,Negative,0.2,NA,E3
HH017_effluent,Necator,NA,No Amp,0.82,Negative,0.1,NA,E4
HH017_effluent,No Template Control,NA,No Amp,0.73,Negative,0.19,NA,E5
HH017_effluent,Norovirus GI,NA,No Amp,0.1,Negative,0,NA,E6
HH017_effluent,Norovirus GII,NA,No Amp,0.1,Negative,0.35,NA,F1
HH017_effluent,Rotavirus A,34.11,Amp,1.53,Positive,0.99,0.35,F2
HH017_effluent,STEC,27.81,Amp,1.66,Positive,0.89,0.92,F3
HH017_effluent,Salmonella,21.94,Amp,1.36,Positive,0.94,0.31,F4
HH017_effluent,Sapovirus,NA,No Amp,0.34,Negative,0.33,NA,F5
HH017_effluent,Shigella,NA,No Amp,0.18,Negative,0.37,NA,F6
HH017_effluent,Sketa22,NA,No Amp,1.05,Negative,0.43,NA,G1
HH017_effluent,Spiked_Extraction_Control,NA,Inconclusive,0.19,Equivocal,0.45,NA,G2
HH017_effluent,Strongyloides,NA,No Amp,0.5,Negative,0,NA,G3
HH017_effluent,Trichuris,NA,No Amp,0.51,Negative,0.46,NA,G4
HH017_effluent,Vibrio cholerae,28.29,Amp,1.83,Positive,0.82,0.48,G5
HH017_effluent,Yersinia enterocolitica,NA,No Amp,0.48,Negative,0.47,NA,G6
HH017_effluent,blaCTX-M,NA,No Amp,0.62,Negative,0.1,NA,H1
HH017_effluent,blaNDM,NA,No Amp,0.53,Negative,0.22,NA,H2
HH017_effluent,mecA,NA,No Amp,0.13,Negative,0.1,NA,H3
HH017_effluent,qnrS,29.62,Amp,1.76,Positive,0.83,0.78,H4
HH017_effluent,sul1,NA,No Amp,0.95,Negative,0.3,NA,H5
HH017_effluent,tetA,NA,No Amp,0.8,Negative,0.26,NA,H6
HH017_produce,Adenovirus 40/41,NA,No Amp,0.37,Negative,0.44,NA,A1
HH017_produce,Aeromonas,NA,No Amp,0.29,Negative,0.34,NA,A2
HH017_produce,Ancylostoma,NA,No Amp,0.53,Negative,0.29,NA,A3
HH017_produce,Ascaris,NA,No Amp,0.92,Negative,0.26,NA,A4
HH017_produce,Astrovirus,29.93,Amp,1.41,Positive,0.82,0.18,A5
HH017_produce,BacHum,NA,No Amp,0.16,Negative,0.43,NA,A6
HH017_produce,Bacteroides fragilis,NA,No Amp,0.24,Negative,0.03,NA,B1
HH017_produce,Blastocystis,30.72,Amp,1.5,Positive,0.81,0.82,B2
HH017_produce,Campylobacter,23.06,Amp,1.71,Positive,0.95,0.45,B3
HH017_produce,Clostridium difficile,NA,No Amp,0.84,Negative,0.18,NA,B4
HH017_produce,CrAssphage,NA,No Amp,0.22,Negative,0.44,NA,B5
HH017_produce,Cryptosporidium,NA,Inconclusive,0.68,Equivocal,0.3,NA,B6
HH017_produce,Cyclospora,NA,No Amp,0.61,Negative,0.44,NA,C1
HH017_produce,Dientamoeba fragilis,NA,No Amp,1.08,Negative,0.17,NA,C2
HH017_produce,E. coli O157,NA,No Amp,0.34,Negative,0.45,NA,C3
HH017_produce,EAEC,33.9,Amp,1.87,Positive,0.93,0.47,C4
HH017_produce,EPEC,20.92,Amp,1.67,Positive,0.88,0.26,C5
HH017_produce,ETEC,NA,No Amp,0.02,Negative,0.31,NA,C6
HH017_produce,Entamoeba histolytica,NA,Inconclusive,0.39,Equivocal,0.21,NA,D1
HH017_produce,Enterovirus,NA,No Amp,0.53,Negative,0.05,NA,D2
HH017_produce,Giardia,33.36,Amp,1.97,Positive,0.82,0.8,D3
HH017_produce,HF183,24.62,Amp,1.6,Positive,1,0.19,D4
HH017_produce,Helicobacter pylori,NA,No Amp,0.71,Negative,0.27,NA,D5
HH017_produce,Hepatitis A,20.7,Amp,1.58,Positive,0.83,0.81,D6
HH017_produce,Hepatitis E,34.67,Amp,1.48,Positive,0.93,0.49,E1
HH017_produce,Listeria monocytogenes,NA,No Amp,0.27,Negative,0.41,NA,E2
HH017_produce,MS2,NA,Inconclusive,0.86,Equivocal,0.12,NA,E3
HH017_produce,Necator,21.73,Amp,1.68,Positive,0.97,0.82,E4
HH017_produce,No Template Control,21.88,Amp,1.91,Positive,0.83,0.59,E5
HH017_produce,Norovirus GI,NA,No Amp,0.01,Negative,0.28,NA,E6
HH017_produce,Norovirus GII,25.49,Amp,1.87,Positive,0.8,0.49,F1
HH017_produce,Rotavirus A,30.74,Amp,1.78,Positive,0.81,0.67,F2
HH017_produce,STEC,NA,No Amp,0.33,Negative,0.28,NA,F3
HH017_produce,Salmonella,25.23,Amp,1.28,Positive,0.95,0.98,F4
HH017_produce,Sapovirus,NA,Inconclusive,0.93,Equivocal,0.22,NA,F5
HH017_produce,Shigella,NA,No Amp,1.08,Negative,0.37,NA,F6
HH017_produce,Sketa22,NA,No Amp,0.69,Negative,0.37,NA,G1
HH017_produce,Spiked_Extraction_Control,NA,Inconclusive,1.08,Equivocal,0.33,NA,G2
HH017_produce,Strongyloides,NA,No Amp,0.35,Negative,0.17,NA,G3
HH017_produce,Trichuris,NA,No Amp,0.12,Negative,0.33,NA,G4
HH017_produce,Vibrio cholerae,22.77,Amp,1.45,Positive,0.9,0.22,G5
HH017_produce,Yersinia enterocolitica,NA,No Amp,0.86,Negative,0.35,NA,G6
HH017_produce,blaCTX-M,NA,No Amp,0.42,Negative,0.18,NA,H1
HH017_produce,blaNDM,NA,No Amp,0.2,Negative,0.03,NA,H2
HH017_produce,mecA,NA,Inconclusive,0.31,Equivocal,0.49,NA,H3
HH017_produce,qnrS,NA,No Amp,0.9,Negative,0.2,NA,H4
HH017_produce,sul1,23.07,Amp,1.23,Positive,0.91,0.78,H5
HH017_produce,tetA,NA,No Amp,1.03,Negative,0.39,NA,H6
HH018_compost,Adenovirus 40/41,NA,No Amp,0.21,Negative,0.22,NA,A1
HH018_compost,Aeromonas,NA,No Amp,0.24,Negative,0.35,NA,A2
HH018_compost,Ancylostoma,NA,No Amp,0.06,Negative,0.3,NA,A3
HH018_compost,Ascaris,26.36,Amp,1.25,Positive,0.91,0.69,A4
HH018_compost,Astrovirus,NA,No Amp,0.93,Negative,0.27,NA,A5
HH018_compost,BacHum,NA,No Amp,0.62,Negative,0.2,NA,A6
HH018_compost,Bacteroides fragilis,NA,No Amp,0.09,Negative,0.38,NA,B1
HH018_compost,Blastocystis,NA,No Amp,0.3,Negative,0.36,NA,B2
HH018_compost,Campylobacter,25.19,Amp,1.48,Positive,0.97,0.3,B3
HH018_compost,Clostridium difficile,NA,No Amp,0.56,Negative,0.22,NA,B4
HH018_compost,CrAssphage,23.26,Amp,1.28,Positive,0.89,0.72,B5
HH018_compost,Cryptosporidium,NA,No Amp,0.73,Negative,0.5,NA,B6
HH018_compost,Cyclospora,26.06,Amp,1.43,Positive,0.96,0.95,C1
HH018_compost,Dientamoeba fragilis,33.86,Amp,1.41,Positive,0.89,0.83,C2
HH018_compost,E. coli O157,NA,No Amp,0.1,Negative,0.01,NA,C3
HH018_compost,EAEC,NA,No Amp,0.29,Negative,0.49,NA,C4
HH018_compost,EPEC,NA,No Amp,0.57,Negative,0.4,NA,C5
HH018_compost,ETEC,23.91,Amp,1.33,Positive,0.89,0.29,C6
HH018_compost,Entamoeba histolytica,29.07,Amp,1.83,Positive,0.98,0.28,D1
HH018_compost,Enterovirus,NA,No Amp,0.52,Negative,0.15,NA,D2
HH018_compost,Giardia,NA,No Amp,0.08,Negative,0.1,NA,D3
HH018_compost,HF183,NA,No Amp,0.98,Negative,0.2,NA,D4
HH018_compost,Helicobacter pylori,NA,No Amp,1,Negative,0.12,NA,D5
HH018_compost,Hepatitis A,20.08,Amp,1.49,Positive,0.98,0.32,D6
HH018_compost,Hepatitis E,31.13,Amp,1.95,Positive,0.91,0.55,E1
HH018_compost,Listeria monocytogenes,NA,No Amp,0.76,Negative,0.4,NA,E2
HH018_compost,MS2,22.04,Amp,1.97,Positive,0.94,0.98,E3
HH018_compost,Necator,NA,No Amp,0.36,Negative,0.25,NA,E4
HH018_compost,No Template Control,NA,Inconclusive,0.31,Equivocal,0.11,NA,E5
HH018_compost,Norovirus GI,NA,No Amp,0.76,Negative,0.18,NA,E6
HH018_compost,Norovirus GII,32.61,Amp,1.69,Positive,0.9,0.66,F1
HH018_compost,Rotavirus A,NA,No Amp,0.11,Negative,0.19,NA,F2
HH018_compost,STEC,NA,No Amp,1.04,Negative,0.01,NA,F3
HH018_compost,Salmonella,NA,Inconclusive,0.34,Equivocal,0.2,NA,F4
HH018_compost,Sapovirus,NA,No Amp,1.02,Negative,0.03,NA,F5
HH018_compost,Shigella,NA,No Amp,0.85,Negative,0.06,NA,F6
HH018_compost,Sketa22,NA,No Amp,0.9,Negative,0.21,NA,G1
HH018_compost,Spiked_Extraction_Control,NA,No Amp,0.39,Negative,0.34,NA,G2
HH018_compost,Strongyloides,NA,No Amp,0.5,Negative,0.4,NA,G3
HH018_compost,Trichuris,NA,No Amp,0.46,Negative,0.41,NA,G4
HH018_compost,Vibrio cholerae,23.77,Amp,1.42,Positive,0.87,0.38,G5
HH018_compost,Yersinia enterocolitica,27.4,Amp,1.45,Positive,0.82,0.72,G6
HH018_compost,blaCTX-M,23.96,Amp,1.79,Positive,0.94,0.53,H1
HH018_compost,blaNDM,20.08,Amp,1.45,Positive,0.87,0.76,H2
HH018_compost,mecA,NA,No Amp,1.1,Negative,0,NA,H3
HH018_compost,qnrS,NA,No Amp,0.64,Negative,0.05,NA,H4
HH018_compost,sul1,25.81,Amp,1.76,Positive,0.98,0.31,H5
HH018_compost,tetA,NA,Inconclusive,0.15,Equivocal,0.49,NA,H6
HH018_effluent,Adenovirus 40/41,NA,No Amp,0.88,Negative,0.3,NA,A1
HH018_effluent,Aeromonas,NA,No Amp,0.01,Negative,0.37,NA,A2
HH018_effluent,Ancylostoma,NA,No Amp,0.48,Negative,0.34,NA,A3
HH018_effluent,Ascaris,NA,No Amp,0,Negative,0.02,NA,A4
HH018_effluent,Astrovirus,NA,No Amp,0.2,Negative,0.12,NA,A5
HH018_effluent,BacHum,NA,No Amp,0.66,Negative,0.42,NA,A6
HH018_effluent,Bacteroides fragilis,NA,No Amp,0.36,Negative,0.26,NA,B1
HH018_effluent,Blastocystis,NA,No Amp,0.19,Negative,0.46,NA,B2
HH018_effluent,Campylobacter,20.51,Amp,1.24,Positive,0.9,0.91,B3
