Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH064_compost,Adenovirus 40/41,NA,No Amp,0.92,Negative,0.11,NA,A1
HH064_compost,Aeromonas,NA,No Amp,1.09,Negative,0.37,NA,A2
HH064_compost,Ancylostoma,NA,No Amp,0.39,Negative,0.3,NA,A3
HH064_compost,Ascaris,NA,No Amp,0.1,Negative,0.41,NA,A4
HH064_compost,Astrovirus,23.48,Amp,1.24,Positive,0.95,0.29,A5
HH064_compost,BacHum,NA,No Amp,0.58,Negative,0.32,NA,A6
HH064_compost,Bacteroides fragilis,NA,No Amp,0.1,Negative,0.03,NA,B1
HH064_compost,Blastocystis,NA,No Amp,0.9,Negative,0.06,NA,B2
HH064_compost,Campylobacter,NA,No Amp,0.25,Negative,0.22,NA,B3
HH064_compost,Clostridium difficile,23.21,Amp,1.23,Positive,1,0.12,B4
HH064_compost,CrAssphage,28.09,Amp,1.83,Positive,0.81,0.14,B5
HH064_compost,Cryptosporidium,23.29,Amp,1.86,Positive,0.92,0.27,B6
HH064_compost,Cyclospora,NA,No Amp,1.05,Negative,0.24,NA,C1
HH064_compost,Dientamoeba fragilis,NA,No Amp,0.71,Negative,0.5,NA,C2
HH064_compost,E. coli O157,NA,No Amp,0.89,Negative,0.03,NA,C3
HH064_compost,EAEC,NA,No Amp,0.68,Negative,0.45,NA,C4
HH064_compost,EPEC,23.85,Amp,1.35,Positive,0.88,0.17,C5
HH064_compost,ETEC,32.71,Amp,1.6,Positive,0.92,0.91,C6
HH064_compost,Entamoeba histolytica,NA,No Amp,0.56,Negative,0.11,NA,D1
HH064_compost,Enterovirus,22.6,Amp,1.78,Positive,0.92,0.72,D2
HH064_compost,Giardia,NA,No Amp,1.09,Negative,0.18,NA,D3
HH064_compost,HF183,NA,No Amp,0.89,Negative,0.44,NA,D4
HH064_compost,Helicobacter pylori,NA,No Amp,0.33,Negative,0.03,NA,D5
HH064_compost,Hepatitis A,NA,No Amp,0.77,Negative,0.15,NA,D6
HH064_compost,Hepatitis E,NA,No Amp,0.24,Negative,0.5,NA,E1
HH064_compost,Listeria monocytogenes,NA,No Amp,0.02,Negative,0.43,NA,E2
HH064_compost,MS2,34.72,Amp,1.87,Positive,0.82,0.49,E3
HH064_compost,Necator,NA,No Amp,0.37,Negative,0.19,NA,E4
HH064_compost,No Template Control,NA,No Amp,0.87,Negative,0.46,NA,E5
HH064_compost,Norovirus GI,NA,No Amp,0.09,Negative,0.18,NA,E6
HH064_compost,Norovirus GII,33.46,Amp,1.4,Positive,0.8,0.44,F1
HH064_compost,Rotavirus A,34.16,Amp,1.71,Positive,0.98,0.37,F2
HH064_compost,STEC,NA,No Amp,0.08,Negative,0.26,NA,F3
HH064_compost,Salmonella,NA,No Amp,0.08,Negative,0.11,NA,F4
HH064_compost,Sapovirus,33.76,Amp,1.56,Positive,0.83,0.81,F5
HH064_compost,Shigella,29.91,Amp,1.41,Positive,0.96,0.65,F6
HH064_compost,Sketa22,NA,No Amp,0.96,Negative,0.34,NA,G1
HH064_compost,Spiked_Extraction_Control,NA,No Amp,0.85,Negative,0.05,NA,G2
HH064_compost,Strongyloides,27.41,Amp,1.79,Positive,0.88,0.57,G3
HH064_compost,Trichuris,32.1,Amp,1.43,Positive,0.87,0.17,G4
HH064_compost,Vibrio cholerae,NA,No Amp,0.42,Negative,0.36,NA,G5
HH064_compost,Yersinia enterocolitica,NA,No Amp,0.33,Negative,0.06,NA,G6
HH064_compost,blaCTX-M,NA,No Amp,1.04,Negative,0.1,NA,H1
HH064_compost,blaNDM,NA,No Amp,1.03,Negative,0.27,NA,H2
HH064_compost,mecA,21.41,Amp,1.84,Positive,1,0.34,H3
HH064_compost,qnrS,NA,No Amp,0.66,Negative,0.27,NA,H4
HH064_compost,sul1,22.02,Amp,1.91,Positive,0.87,0.16,H5
HH064_compost,tetA,NA,No Amp,0.08,Negative,0.11,NA,H6
HH064_effluent,Adenovirus 40/41,NA,Inconclusive,0.86,Equivocal,0.16,NA,A1
HH064_effluent,Aeromonas,NA,No Amp,0.23,Negative,0.22,NA,A2
HH064_effluent,Ancylostoma,NA,No Amp,0.42,Negative,0.49,NA,A3
HH064_effluent,Ascaris,NA,Inconclusive,0.85,Equivocal,0.11,NA,A4
HH064_effluent,Astrovirus,NA,No Amp,0.23,Negative,0.31,NA,A5
HH064_effluent,BacHum,26.98,Amp,1.26,Positive,0.92,0.79,A6
HH064_effluent,Bacteroides fragilis,NA,No Amp,0.33,Negative,0.12,NA,B1
HH064_effluent,Blastocystis,NA,No Amp,0.52,Negative,0.09,NA,B2
HH064_effluent,Campylobacter,NA,No Amp,0.46,Negative,0.31,NA,B3
HH064_effluent,Clostridium difficile,33.61,Amp,1.25,Positive,0.84,0.66,B4
HH064_effluent,CrAssphage,NA,No Amp,0.25,Negative,0.11,NA,B5
HH064_effluent,Cryptosporidium,NA,No Amp,0.32,Negative,0.23,NA,B6
HH064_effluent,Cyclospora,27.16,Amp,1.44,Positive,0.87,0.81,C1
HH064_effluent,Dientamoeba fragilis,NA,No Amp,0.08,Negative,0.06,NA,C2
HH064_effluent,E. coli O157,21.51,Amp,1.64,Positive,0.95,0.85,C3
HH064_effluent,EAEC,NA,No Amp,0.22,Negative,0.38,NA,C4
HH064_effluent,EPEC,31.22,Amp,1.33,Positive,0.88,0.2,C5
HH064_effluent,ETEC,NA,No Amp,0.06,Negative,0.41,NA,C6
HH064_effluent,Entamoeba histolytica,NA,No Amp,0.6,Negative,0.47,NA,D1
HH064_effluent,Enterovirus,31.64,Amp,1.58,Positive,0.88,0.34,D2
HH064_effluent,Giardia,31.56,Amp,1.42,Positive,0.9,0.82,D3
HH064_effluent,HF183,34.04,Amp,1.48,Positive,0.84,0.51,D4
