Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH129_effluent,Adenovirus 40/41,NA,No Amp,0.9,Negative,0.19,NA,A1
HH129_effluent,Aeromonas,26.87,Amp,1.67,Positive,0.85,0.42,A2
HH129_effluent,Ancylostoma,NA,No Amp,0.85,Negative,0.03,NA,A3
HH129_effluent,Ascaris,NA,No Amp,0.11,Negative,0.42,NA,A4
HH129_effluent,Astrovirus,NA,No Amp,0.66,Negative,0.22,NA,A5
HH129_effluent,BacHum,34.16,Amp,1.78,Positive,0.96,0.92,A6
HH129_effluent,Bacteroides fragilis,NA,No Amp,1.03,Negative,0.02,NA,B1
HH129_effluent,Blastocystis,NA,No Amp,0.45,Negative,0.23,NA,B2
HH129_effluent,Campylobacter,NA,No Amp,0.64,Negative,0.4,NA,B3
HH129_effluent,Clostridium difficile,21.8,Amp,1.3,Positive,0.87,0.87,B4
HH129_effluent,CrAssphage,NA,No Amp,0.07,Negative,0.23,NA,B5
HH129_effluent,Cryptosporidium,NA,No Amp,0.07,Negative,0.02,NA,B6
HH129_effluent,Cyclospora,NA,No Amp,0.15,Negative,0.02,NA,C1
HH129_effluent,Dientamoeba fragilis,NA,No Amp,0.92,Negative,0.28,NA,C2
HH129_effluent,E. coli O157,NA,No Amp,0.26,Negative,0.49,NA,C3
HH129_effluent,EAEC,29.38,Amp,1.83,Positive,0.99,0.41,C4
HH129_effluent,EPEC,NA,No Amp,0.55,Negative,0.36,NA,C5
HH129_effluent,ETEC,NA,Inconclusive,0.76,Equivocal,0.41,NA,C6
HH129_effluent,Entamoeba histolytica,NA,No Amp,0.74,Negative,0.5,NA,D1
HH129_effluent,Enterovirus,NA,No Amp,1.04,Negative,0.02,NA,D2
HH129_effluent,Giardia,NA,No Amp,0.8,Negative,0.43,NA,D3
HH129_effluent,HF183,NA,No Amp,0.1,Negative,0.02,NA,D4
HH129_effluent,Helicobacter pylori,NA,Inconclusive,0.98,Equivocal,0.27,NA,D5
HH129_effluent,Hepatitis A,NA,No Amp,0.13,Negative,0.36,NA,D6
HH129_effluent,Hepatitis E,NA,No Amp,0.99,Negative,0.07,NA,E1
HH129_effluent,Listeria monocytogenes,22.39,Amp,1.32,Positive,0.84,0.59,E2
HH129_effluent,MS2,24.89,Amp,1.95,Positive,0.85,0.42,E3
HH129_effluent,Necator,NA,No Amp,1.07,Negative,0.43,NA,E4
HH129_effluent,No Template Control,NA,No Amp,0.81,Negative,0.4,NA,E5
HH129_effluent,Norovirus GI,NA,No Amp,0.44,Negative,0.03,NA,E6
HH129_effluent,Norovirus GII,34.02,Amp,1.32,Positive,0.97,0.25,F1
HH129_effluent,Rotavirus A,30.35,Amp,1.32,Positive,0.83,0.79,F2
HH129_effluent,STEC,NA,No Amp,0.02,Negative,0.46,NA,F3
HH129_effluent,Salmonella,30.36,Amp,1.23,Positive,0.99,0.93,F4
HH129_effluent,Sapovirus,NA,No Amp,0.29,Negative,0.08,NA,F5
HH129_effluent,Shigella,NA,No Amp,0.18,Negative,0.48,NA,F6
HH129_effluent,Sketa22,NA,No Amp,0.57,Negative,0.38,NA,G1
HH129_effluent,Spiked_Extraction_Control,NA,No Amp,0.64,Negative,0.06,NA,G2
HH129_effluent,Strongyloides,NA,No Amp,0.38,Negative,0.32,NA,G3
HH129_effluent,Trichuris,NA,No Amp,0.37,Negative,0.1,NA,G4
HH129_effluent,Vibrio cholerae,NA,No Amp,0.64,Negative,0.38,NA,G5
HH129_effluent,Yersinia enterocolitica,NA,No Amp,0.51,Negative,0.13,NA,G6
HH129_effluent,blaCTX-M,NA,No Amp,0.79,Negative,0.4,NA,H1
HH129_effluent,blaNDM,NA,No Amp,0.94,Negative,0.31,NA,H2
HH129_effluent,mecA,NA,Inconclusive,0.95,Equivocal,0.01,NA,H3
HH129_effluent,qnrS,NA,No Amp,0.01,Negative,0.31,NA,H4
HH129_effluent,sul1,NA,No Amp,0.31,Negative,0.27,NA,H5
HH129_effluent,tetA,NA,No Amp,0.5,Negative,0.21,NA,H6
HH129_produce,Adenovirus 40/41,30.57,Amp,1.34,Positive,0.9,0.52,A1
HH129_produce,Aeromonas,NA,No Amp,0.35,Negative,0,NA,A2
HH129_produce,Ancylostoma,NA,No Amp,0.34,Negative,0.36,NA,A3
HH129_produce,Ascaris,NA,No Amp,0.43,Negative,0.41,NA,A4
HH129_produce,Astrovirus,NA,No Amp,0.43,Negative,0.24,NA,A5
HH129_produce,BacHum,30.87,Amp,1.76,Positive,0.84,0.36,A6
HH129_produce,Bacteroides fragilis,NA,No Amp,0.31,Negative,0.34,NA,B1
HH129_produce,Blastocystis,NA,No Amp,0.65,Negative,0.3,NA,B2
HH129_produce,Campylobacter,NA,No Amp,0.77,Negative,0.44,NA,B3
HH129_produce,Clostridium difficile,NA,No Amp,0.03,Negative,0.13,NA,B4
HH129_produce,CrAssphage,NA,No Amp,0.72,Negative,0.03,NA,B5
HH129_produce,Cryptosporidium,NA,No Amp,0.58,Negative,0.36,NA,B6
HH129_produce,Cyclospora,NA,Inconclusive,0.59,Equivocal,0.23,NA,C1
HH129_produce,Dientamoeba fragilis,NA,No Amp,0.29,Negative,0.27,NA,C2
HH129_produce,E. coli O157,NA,No Amp,0.6,Negative,0.11,NA,C3
HH129_produce,EAEC,NA,No Amp,0.12,Negative,0.13,NA,C4
HH129_produce,EPEC,31.2,Amp,1.79,Positive,0.84,0.55,C5
HH129_produce,ETEC,26.96,Amp,1.46,Positive,0.82,0.95,C6
HH129_produce,Entamoeba histolytica,28.87,Amp,1.4,Positive,0.92,0.41,D1
HH129_produce,Enterovirus,NA,No Amp,1.04,Negative,0.43,NA,D2
HH129_produce,Giardia,NA,No Amp,0.37,Negative,0.1,NA,D3
HH129_produce,HF183,NA,No Amp,0.01,Negative,0.15,NA,D4
HH129_produce,Helicobacter pylori,NA,No Amp,0.36,Negative,0.32,NA,D5
HH129_produce,Hepatitis A,21.1,Amp,1.28,Positive,0.83,0.21,D6
HH129_produce,Hepatitis E,NA,No Amp,0.42,Negative,0.16,NA,E1
HH129_produce,Listeria monocytogenes,NA,No Amp,0.49,Negative,0.06,NA,E2
HH129_produce,MS2,NA,No Amp,0.02,Negative,0.1,NA,E3
HH129_produce,Necator,NA,No Amp,0.87,Negative,0.36,NA,E4
HH129_produce,No Template Control,NA,No Amp,0.59,Negative,0.07,NA,E5
HH129_produce,Norovirus GI,NA,No Amp,0.64,Negative,0.35,NA,E6
HH129_produce,Norovirus GII,NA,No Amp,0.22,Negative,0.17,NA,F1
HH129_produce,Rotavirus A,20.82,Amp,1.96,Positive,0.82,0.98,F2
HH129_produce,STEC,29.18,Amp,1.6,Positive,0.87,0.38,F3
HH129_produce,Salmonella,NA,Inconclusive,0.37,Equivocal,0.3,NA,F4
HH129_produce,Sapovirus,NA,No Amp,0.68,Negative,0.46,NA,F5
HH129_produce,Shigella,NA,No Amp,0.61,Negative,0.32,NA,F6
