Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH082_produce,Adenovirus 40/41,NA,No Amp,0.54,Negative,0.39,NA,A1
HH082_produce,Aeromonas,NA,No Amp,0.04,Negative,0.3,NA,A2
HH082_produce,Ancylostoma,NA,No Amp,0.83,Negative,0.38,NA,A3
HH082_produce,Ascaris,27.57,Amp,1.75,Positive,0.98,0.37,A4
HH082_produce,Astrovirus,22.71,Amp,1.58,Positive,0.96,0.18,A5
HH082_produce,BacHum,NA,No Amp,0.91,Negative,0.03,NA,A6
HH082_produce,Bacteroides fragilis,30.84,Amp,1.59,Positive,0.88,0.72,B1
HH082_produce,Blastocystis,NA,No Amp,0.13,Negative,0.06,NA,B2
HH082_produce,Campylobacter,NA,No Amp,0.11,Negative,0.04,NA,B3
HH082_produce,Clostridium difficile,NA,No Amp,0.51,Negative,0.24,NA,B4
HH082_produce,CrAssphage,NA,No Amp,0.68,Negative,0.44,NA,B5
HH082_produce,Cryptosporidium,32.32,Amp,1.5,Positive,0.85,0.44,B6
HH082_produce,Cyclospora,NA,Inconclusive,0.18,Equivocal,0.07,NA,C1
HH082_produce,Dientamoeba fragilis,21.27,Amp,1.56,Positive,0.82,0.46,C2
HH082_produce,E. coli O157,NA,No Amp,0.02,Negative,0,NA,C3
HH082_produce,EAEC,NA,No Amp,0.67,Negative,0.27,NA,C4
HH082_produce,EPEC,NA,No Amp,0.42,Negative,0.33,NA,C5
HH082_produce,ETEC,32.44,Amp,1.84,Positive,0.92,0.1,C6
HH082_produce,Entamoeba histolytica,31.21,Amp,1.41,Positive,0.89,0.12,D1
HH082_produce,Enterovirus,NA,No Amp,0.08,Negative,0.02,NA,D2
HH082_produce,Giardia,NA,No Amp,1,Negative,0.1,NA,D3
HH082_produce,HF183,30.19,Amp,1.92,Positive,0.92,0.38,D4
HH082_produce,Helicobacter pylori,NA,No Amp,0.97,Negative,0.18,NA,D5
HH082_produce,Hepatitis A,NA,No Amp,0.37,Negative,0.13,NA,D6
HH082_produce,Hepatitis E,NA,No Amp,0.32,Negative,0.12,NA,E1
HH082_produce,Listeria monocytogenes,NA,No Amp,0.89,Negative,0.45,NA,E2
HH082_produce,MS2,NA,No Amp,0.27,Negative,0.13,NA,E3
HH082_produce,Necator,26.57,Amp,1.74,Positive,0.92,0.16,E4
HH082_produce,No Template Control,NA,No Amp,1,Negative,0.44,NA,E5
HH082_produce,Norovirus GI,22.76,Amp,1.52,Positive,0.96,0.72,E6
HH082_produce,Norovirus GII,NA,No Amp,1.02,Negative,0.31,NA,F1
HH082_produce,Rotavirus A,NA,No Amp,0.87,Negative,0.45,NA,F2
HH082_produce,STEC,NA,Inconclusive,0.55,Equivocal,0.39,NA,F3
HH082_produce,Salmonella,21.07,Amp,1.61,Positive,0.88,0.53,F4
HH082_produce,Sapovirus,NA,No Amp,0.05,Negative,0.24,NA,F5
HH082_produce,Shigella,NA,No Amp,0.77,Negative,0.05,NA,F6
HH082_produce,Sketa22,NA,No Amp,0.09,Negative,0.27,NA,G1
HH082_produce,Spiked_Extraction_Control,NA,No Amp,0.09,Negative,0.06,NA,G2
HH082_produce,Strongyloides,NA,No Amp,0.28,Negative,0.18,NA,G3
HH082_produce,Trichuris,NA,No Amp,0.86,Negative,0.09,NA,G4
HH082_produce,Vibrio cholerae,NA,Inconclusive,0.44,Equivocal,0.02,NA,G5
HH082_produce,Yersinia enterocolitica,NA,No Amp,0.93,Negative,0.28,NA,G6
HH082_produce,blaCTX-M,28.37,Amp,1.67,Positive,0.94,0.79,H1
HH082_produce,blaNDM,NA,No Amp,0.61,Negative,0.27,NA,H2
HH082_produce,mecA,29.25,Amp,1.86,Positive,0.91,0.84,H3
HH082_produce,qnrS,NA,No Amp,0.78,Negative,0.21,NA,H4
HH082_produce,sul1,NA,No Amp,0.23,Negative,0.45,NA,H5
HH082_produce,tetA,NA,No Amp,0.95,Negative,0.46,NA,H6
HH083_compost,Adenovirus 40/41,25.03,Amp,1.73,Positive,0.81,0.8,A1
HH083_compost,Aeromonas,NA,No Amp,0.8,Negative,0.02,NA,A2
HH083_compost,Ancylostoma,25.37,Amp,1.68,Positive,0.92,0.5,A3
HH083_compost,Ascaris,22.76,Amp,1.42,Positive,0.81,0.35,A4
HH083_compost,Astrovirus,NA,No Amp,0.71,Negative,0.29,NA,A5
HH083_compost,BacHum,NA,No Amp,0.3,Negative,0.3,NA,A6
HH083_compost,Bacteroides fragilis,33.24,Amp,1.72,Positive,0.85,0.63,B1
HH083_compost,Blastocystis,25.95,Amp,1.87,Positive,0.92,0.99,B2
HH083_compost,Campylobacter,NA,No Amp,0.48,Negative,0.11,NA,B3
HH083_compost,Clostridium difficile,NA,No Amp,1.09,Negative,0.24,NA,B4
HH083_compost,CrAssphage,NA,No Amp,0.18,Negative,0.09,NA,B5
HH083_compost,Cryptosporidium,NA,No Amp,0.26,Negative,0.2,NA,B6
HH083_compost,Cyclospora,NA,No Amp,0.37,Negative,0.28,NA,C1
HH083_compost,Dientamoeba fragilis,NA,No Amp,0.97,Negative,0.32,NA,C2
HH083_compost,E. coli O157,NA,No Amp,0.86,Negative,0.09,NA,C3
HH083_compost,EAEC,NA,Inconclusive,0.88,Equivocal,0.05,NA,C4
HH083_compost,EPEC,NA,No Amp,0.75,Negative,0.05,NA,C5
HH083_compost,ETEC,NA,No Amp,0.02,Negative,0.29,NA,C6
HH083_compost,Entamoeba histolytica,NA,No Amp,0,Negative,0.05,NA,D1
HH083_compost,Enterovirus,NA,No Amp,0.9,Negative,0.33,NA,D2
HH083_compost,Giardia,NA,No Amp,0.44,Negative,0.03,NA,D3
HH083_compost,HF183,NA,No Amp,0.83,Negative,0.07,NA,D4
HH083_compost,Helicobacter pylori,NA,No Amp,0.58,Negative,0.39,NA,D5
HH083_compost,Hepatitis A,31.64,Amp,1.25,Positive,0.86,0.8,D6
HH083_compost,Hepatitis E,NA,No Amp,0.85,Negative,0.41,NA,E1
HH083_compost,Listeria monocytogenes,NA,No Amp,0.41,Negative,0.35,NA,E2
HH083_compost,MS2,NA,No Amp,0.44,Negative,0.29,NA,E3
HH083_compost,Necator,21.78,Amp,1.59,Positive,0.92,0.33,E4
HH083_compost,No Template Control,NA,No Amp,0.73,Negative,0.48,NA,E5
HH083_compost,Norovirus GI,34.06,Amp,1.39,Positive,0.94,0.6,E6
HH083_compost,Norovirus GII,NA,No Amp,0.31,Negative,0.36,NA,F1
HH083_compost,Rotavirus A,NA,No Amp,0.26,Negative,0.01,NA,F2
HH083_compost,STEC,25.52,Amp,1.88,Positive,0.97,0.8,F3
HH083_compost,Salmonella,23.02,Amp,1.81,Positive,0.88,0.48,F4
HH083_compost,Sapovirus,NA,No Amp,1.01,Negative,0.22,NA,F5
HH083_compost,Shigella,NA,No Amp,0.01,Negative,0.19,NA,F6
HH083_compost,Sketa22,NA,No Amp,0.25,Negative,0.26,NA,G1
HH083_compost,Spiked_Extraction_Control,NA,No Amp,0.82,Negative,0.17,NA,G2
HH083_compost,Strongyloides,NA,No Amp,0.66,Negative,0.17,NA,G3
HH083_compost,Trichuris,31.82,Amp,1.33,Positive,0.99,0.48,G4
HH083_compost,Vibrio cholerae,NA,No Amp,0.12,Negative,0.31,NA,G5
HH083_compost,Yersinia enterocolitica,NA,No Amp,0.35,Negative,0.23,NA,G6
HH083_compost,blaCTX-M,NA,No Amp,0.92,Negative,0.28,NA,H1
HH083_compost,blaNDM,NA,No Amp,1.04,Negative,0.06,NA,H2
HH083_compost,mecA,NA,No Amp,0.42,Negative,0.33,NA,H3
HH083_compost,qnrS,29.65,Amp,1.47,Positive,0.92,0.26,H4
HH083_compost,sul1,NA,No Amp,0.38,Negative,0.1,NA,H5
HH083_compost,tetA,NA,No Amp,0.13,Negative,0.41,NA,H6
HH083_effluent,Adenovirus 40/41,34.73,Amp,1.76,Positive,0.86,0.58,A1
HH083_effluent,Aeromonas,NA,No Amp,0.87,Negative,0.28,NA,A2
HH083_effluent,Ancylostoma,31.16,Amp,1.64,Positive,0.99,0.78,A3
HH083_effluent,Ascaris,NA,No Amp,0.55,Negative,0.27,NA,A4
HH083_effluent,Astrovirus,NA,No Amp,0.33,Negative,0.18,NA,A5
HH083_effluent,BacHum,NA,Inconclusive,0.7,Equivocal,0.11,NA,A6
HH083_effluent,Bacteroides fragilis,NA,No Amp,0.56,Negative,0.26,NA,B1
HH083_effluent,Blastocystis,NA,No Amp,0.98,Negative,0.15,NA,B2
HH083_effluent,Campylobacter,31.15,Amp,1.29,Positive,0.83,0.31,B3
HH083_effluent,Clostridium difficile,NA,Inconclusive,0.76,Equivocal,0.03,NA,B4
HH083_effluent,CrAssphage,NA,No Amp,0.92,Negative,0.01,NA,B5
HH083_effluent,Cryptosporidium,33.57,Amp,1.49,Positive,0.91,0.93,B6
HH083_effluent,Cyclospora,29.34,Amp,1.53,Positive,0.9,0.27,C1
HH083_effluent,Dientamoeba fragilis,27.37,Amp,1.45,Positive,0.99,0.67,C2
HH083_effluent,E. coli O157,NA,No Amp,0.6,Negative,0.49,NA,C3
HH083_effluent,EAEC,NA,No Amp,0.78,Negative,0.35,NA,C4
HH083_effluent,EPEC,24.37,Amp,1.74,Positive,0.89,0.13,C5
HH083_effluent,ETEC,NA,Inconclusive,0.84,Equivocal,0.25,NA,C6
HH083_effluent,Entamoeba histolytica,NA,No Amp,1.08,Negative,0.28,NA,D1
HH083_effluent,Enterovirus,34.17,Amp,1.77,Positive,0.83,0.79,D2
HH083_effluent,Giardia,NA,No Amp,0.69,Negative,0.38,NA,D3
HH083_effluent,HF183,21.92,Amp,1.63,Positive,0.87,0.61,D4
HH083_effluent,Helicobacter pylori,NA,No Amp,0.07,Negative,0.45,NA,D5
HH083_effluent,Hepatitis A,NA,No Amp,0.36,Negative,0.48,NA,D6
HH083_effluent,Hepatitis E,NA,No Amp,0.48,Negative,0.49,NA,E1
HH083_effluent,Listeria monocytogenes,NA,No Amp,0.49,Negative,0.21,NA,E2
HH083_effluent,MS2,33.43,Amp,1.92,Positive,0.81,0.87,E3
HH083_effluent,Necator,27.22,Amp,1.63,Positive,0.96,0.39,E4
HH083_effluent,No Template Control,NA,No Amp,0.6,Negative,0.41,NA,E5
HH083_effluent,Norovirus GI,22.79,Amp,1.69,Positive,0.92,0.2,E6
HH083_effluent,Norovirus GII,NA,No Amp,0.19,Negative,0.01,NA,F1
HH083_effluent,Rotavirus A,NA,No Amp,0.91,Negative,0.06,NA,F2
HH083_effluent,STEC,24.19,Amp,1.55,Positive,0.94,0.93,F3
HH083_effluent,Salmonella,28.07,Amp,1.31,Positive,0.97,0.76,F4
HH083_effluent,Sapovirus,NA,Inconclusive,0.52,Equivocal,0.38,NA,F5
HH083_effluent,Shigella,28.15,Amp,1.63,Positive,0.87,0.53,F6
HH083_effluent,Sketa22,28,Amp,1.94,Positive,0.94,0.1,G1
