Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH136_effluent,Adenovirus 40/41,NA,No Amp,0.1,Negative,0.14,NA,A1
HH136_effluent,Aeromonas,NA,No Amp,1.08,Negative,0.38,NA,A2
HH136_effluent,Ancylostoma,NA,No Amp,0.32,Negative,0.46,NA,A3
HH136_effluent,Ascaris,22.11,Amp,1.86,Positive,0.97,0.57,A4
HH136_effluent,Astrovirus,22.55,Amp,1.98,Positive,0.94,0.2,A5
HH136_effluent,BacHum,NA,No Amp,1.03,Negative,0.44,NA,A6
HH136_effluent,Bacteroides fragilis,NA,No Amp,0.27,Negative,0.41,NA,B1
HH136_effluent,Blastocystis,NA,No Amp,0.07,Negative,0.4,NA,B2
HH136_effluent,Campylobacter,NA,No Amp,0.55,Negative,0.46,NA,B3
HH136_effluent,Clostridium difficile,NA,No Amp,0.45,Negative,0.41,NA,B4
HH136_effluent,CrAssphage,27.94,Amp,1.26,Positive,0.84,0.75,B5
HH136_effluent,Cryptosporidium,20.46,Amp,1.89,Positive,0.86,0.97,B6
HH136_effluent,Cyclospora,NA,No Amp,0.43,Negative,0.31,NA,C1
HH136_effluent,Dientamoeba fragilis,NA,No Amp,0.69,Negative,0.12,NA,C2
HH136_effluent,E. coli O157,31.05,Amp,1.39,Positive,0.95,0.5,C3
HH136_effluent,EAEC,NA,No Amp,0.24,Negative,0.42,NA,C4
HH136_effluent,EPEC,NA,No Amp,0.57,Negative,0.28,NA,C5
HH136_effluent,ETEC,NA,No Amp,0.95,Negative,0.37,NA,C6
HH136_effluent,Entamoeba histolytica,NA,No Amp,0.56,Negative,0.29,NA,D1
HH136_effluent,Enterovirus,NA,No Amp,1.07,Negative,0.06,NA,D2
HH136_effluent,Giardia,NA,No Amp,0.3,Negative,0.1,NA,D3
HH136_effluent,HF183,NA,No Amp,0.97,Negative,0.29,NA,D4
HH136_effluent,Helicobacter pylori,NA,No Amp,0.38,Negative,0.13,NA,D5
HH136_effluent,Hepatitis A,24.99,Amp,1.93,Positive,0.81,0.4,D6
HH136_effluent,Hepatitis E,NA,No Amp,0.49,Negative,0.32,NA,E1
HH136_effluent,Listeria monocytogenes,NA,No Amp,0.7,Negative,0.5,NA,E2
HH136_effluent,MS2,NA,Inconclusive,0.34,Equivocal,0.17,NA,E3
HH136_effluent,Necator,NA,No Amp,0.97,Negative,0.45,NA,E4
HH136_effluent,No Template Control,21.7,Amp,1.38,Positive,0.93,0.96,E5
HH136_effluent,Norovirus GI,NA,No Amp,0.23,Negative,0,NA,E6
HH136_effluent,Norovirus GII,NA,No Amp,0.15,Negative,0.18,NA,F1
HH136_effluent,Rotavirus A,NA,No Amp,0.96,Negative,0.09,NA,F2
HH136_effluent,STEC,NA,No Amp,0.99,Negative,0.23,NA,F3
HH136_effluent,Salmonella,NA,No Amp,0.96,Negative,0.1,NA,F4
HH136_effluent,Sapovirus,NA,Inconclusive,0.03,Equivocal,0.02,NA,F5
HH136_effluent,Shigella,NA,No Amp,0.79,Negative,0.38,NA,F6
HH136_effluent,Sketa22,NA,No Amp,0.65,Negative,0.43,NA,G1
HH136_effluent,Spiked_Extraction_Control,NA,No Amp,0.14,Negative,0.01,NA,G2
HH136_effluent,Strongyloides,NA,No Amp,0.72,Negative,0.14,NA,G3
HH136_effluent,Trichuris,NA,No Amp,0.8,Negative,0.46,NA,G4
HH136_effluent,Vibrio cholerae,NA,No Amp,0.58,Negative,0.11,NA,G5
HH136_effluent,Yersinia enterocolitica,27.55,Amp,1.79,Positive,0.84,0.47,G6
HH136_effluent,blaCTX-M,NA,No Amp,0.07,Negative,0.03,NA,H1
HH136_effluent,blaNDM,NA,Inconclusive,0.64,Equivocal,0.24,NA,H2
HH136_effluent,mecA,22.23,Amp,1.29,Positive,0.86,0.85,H3
HH136_effluent,qnrS,NA,No Amp,0.92,Negative,0.11,NA,H4
HH136_effluent,sul1,34.47,Amp,1.54,Positive,0.84,0.81,H5
HH136_effluent,tetA,NA,No Amp,0.56,Negative,0.34,NA,H6
HH136_produce,Adenovirus 40/41,21.07,Amp,1.93,Positive,1,0.74,A1
HH136_produce,Aeromonas,21.5,Amp,1.98,Positive,0.81,0.52,A2
HH136_produce,Ancylostoma,NA,No Amp,0.36,Negative,0.29,NA,A3
HH136_produce,Ascaris,NA,No Amp,1.01,Negative,0.15,NA,A4
HH136_produce,Astrovirus,30.57,Amp,1.91,Positive,0.9,0.68,A5
HH136_produce,BacHum,NA,No Amp,0.01,Negative,0.18,NA,A6
HH136_produce,Bacteroides fragilis,NA,No Amp,0.56,Negative,0.26,NA,B1
HH136_produce,Blastocystis,23.65,Amp,1.92,Positive,0.98,0.72,B2
HH136_produce,Campylobacter,32.17,Amp,1.87,Positive,0.83,0.11,B3
HH136_produce,Clostridium difficile,NA,No Amp,0.97,Negative,0.19,NA,B4
HH136_produce,CrAssphage,NA,No Amp,0.13,Negative,0.2,NA,B5
HH136_produce,Cryptosporidium,25.28,Amp,1.64,Positive,0.81,0.85,B6
HH136_produce,Cyclospora,NA,No Amp,0.48,Negative,0.43,NA,C1
HH136_produce,Dientamoeba fragilis,NA,No Amp,0.28,Negative,0.39,NA,C2
HH136_produce,E. coli O157,NA,No Amp,0.69,Negative,0.5,NA,C3
HH136_produce,EAEC,NA,No Amp,0.66,Negative,0.07,NA,C4
HH136_produce,EPEC,25.3,Amp,1.5,Positive,0.98,0.23,C5
HH136_produce,ETEC,NA,No Amp,0.01,Negative,0.28,NA,C6
HH136_produce,Entamoeba histolytica,NA,No Amp,0.03,Negative,0.23,NA,D1
HH136_produce,Enterovirus,22.47,Amp,1.6,Positive,0.89,0.53,D2
HH136_produce,Giardia,NA,No Amp,0.88,Negative,0.36,NA,D3
HH136_produce,HF183,26.85,Amp,1.88,Positive,0.98,0.72,D4
HH136_produce,Helicobacter pylori,NA,No Amp,0.5,Negative,0.22,NA,D5
HH136_produce,Hepatitis A,33.54,Amp,1.69,Positive,0.96,0.58,D6
HH136_produce,Hepatitis E,NA,No Amp,1.09,Negative,0.18,NA,E1
HH136_produce,Listeria monocytogenes,NA,No Amp,0.14,Negative,0.42,NA,E2
HH136_produce,MS2,NA,No Amp,0.61,Negative,0.47,NA,E3
HH136_produce,Necator,NA,No Amp,0.6,Negative,0.08,NA,E4
HH136_produce,No Template Control,NA,No Amp,0.12,Negative,0.34,NA,E5
HH136_produce,Norovirus GI,NA,No Amp,0.97,Negative,0.3,NA,E6
HH136_produce,Norovirus GII,NA,No Amp,0.3,Negative,0.36,NA,F1
HH136_produce,Rotavirus A,NA,No Amp,0.01,Negative,0.44,NA,F2
HH136_produce,STEC,NA,No Amp,0.49,Negative,0.2,NA,F3
HH136_produce,Salmonella,NA,No Amp,0.75,Negative,0.08,NA,F4
HH136_produce,Sapovirus,26.52,Amp,1.61,Positive,0.87,0.3,F5
HH136_produce,Shigella,NA,No Amp,0.39,Negative,0.19,NA,F6
HH136_produce,Sketa22,NA,No Amp,0.29,Negative,0.24,NA,G1
HH136_produce,Spiked_Extraction_Control,NA,No Amp,0.07,Negative,0.15,NA,G2
HH136_produce,Strongyloides,NA,No Amp,0.3,Negative,0.25,NA,G3
HH136_produce,Trichuris,NA,No Amp,0.43,Negative,0.42,NA,G4
HH136_produce,Vibrio cholerae,NA,No Amp,1.07,Negative,0.32,NA,G5
HH136_produce,Yersinia enterocolitica,NA,No Amp,0.13,Negative,0.04,NA,G6
HH136_produce,blaCTX-M,NA,No Amp,1.04,Negative,0.11,NA,H1
HH136_produce,blaNDM,NA,No Amp,0.53,Negative,0.44,NA,H2
HH136_produce,mecA,NA,Inconclusive,0.53,Equivocal,0.19,NA,H3
HH136_produce,qnrS,NA,No Amp,1.01,Negative,0.18,NA,H4
HH136_produce,sul1,NA,No Amp,0.45,Negative,0.32,NA,H5
HH136_produce,tetA,NA,No Amp,0.17,Negative,0.16,NA,H6
HH137_compost,Adenovirus 40/41,NA,No Amp,0.91,Negative,0.38,NA,A1
HH137_compost,Aeromonas,NA,No Amp,0.73,Negative,0.03,NA,A2
HH137_compost,Ancylostoma,NA,No Amp,0.14,Negative,0.32,NA,A3
HH137_compost,Ascaris,25.19,Amp,1.85,Positive,0.85,0.3,A4
HH137_compost,Astrovirus,NA,Inconclusive,0.05,Equivocal,0.28,NA,A5
HH137_compost,BacHum,NA,No Amp,0.46,Negative,0.02,NA,A6
HH137_compost,Bacteroides fragilis,NA,No Amp,0.74,Negative,0.42,NA,B1
HH137_compost,Blastocystis,NA,No Amp,0.14,Negative,0.45,NA,B2
HH137_compost,Campylobacter,NA,No Amp,0.55,Negative,0.45,NA,B3
HH137_compost,Clostridium difficile,NA,No Amp,0.66,Negative,0.26,NA,B4
HH137_compost,CrAssphage,NA,No Amp,0.23,Negative,0.42,NA,B5
HH137_compost,Cryptosporidium,NA,Inconclusive,0.25,Equivocal,0.04,NA,B6
HH137_compost,Cyclospora,NA,No Amp,0.46,Negative,0.49,NA,C1
HH137_compost,Dientamoeba fragilis,NA,No Amp,0.92,Negative,0.17,NA,C2
HH137_compost,E. coli O157,NA,No Amp,0.7,Negative,0.36,NA,C3
HH137_compost,EAEC,29.66,Amp,1.74,Positive,0.97,0.6,C4
HH137_compost,EPEC,NA,Inconclusive,0.8,Equivocal,0.38,NA,C5
HH137_compost,ETEC,34.53,Amp,1.51,Positive,0.97,0.52,C6
HH137_compost,Entamoeba histolytica,31.11,Amp,1.36,Positive,1,0.44,D1
HH137_compost,Enterovirus,NA,No Amp,0.68,Negative,0.25,NA,D2
HH137_compost,Giardia,34.14,Amp,1.8,Positive,0.85,0.37,D3
HH137_compost,HF183,NA,Inconclusive,1.07,Equivocal,0.14,NA,D4
HH137_compost,Helicobacter pylori,NA,No Amp,0.63,Negative,0.32,NA,D5
HH137_compost,Hepatitis A,NA,No Amp,0.79,Negative,0.01,NA,D6
HH137_compost,Hepatitis E,30.66,Amp,1.77,Positive,0.83,0.88,E1
HH137_compost,Listeria monocytogenes,NA,Inconclusive,0.57,Equivocal,0.33,NA,E2
HH137_compost,MS2,NA,No Amp,0.2,Negative,0.45,NA,E3
HH137_compost,Necator,28.42,Amp,1.43,Positive,0.96,0.92,E4
HH137_compost,No Template Control,NA,Inconclusive,0.16,Equivocal,0.4,NA,E5
HH137_compost,Norovirus GI,26.33,Amp,1.55,Positive,0.94,0.52,E6
HH137_compost,Norovirus GII,34.39,Amp,1.28,Positive,0.83,0.68,F1
HH137_compost,Rotavirus A,21.14,Amp,1.43,Positive,0.84,0.53,F2
HH137_compost,STEC,NA,No Amp,0.23,Negative,0.31,NA,F3
HH137_compost,Salmonella,NA,No Amp,0.12,Negative,0.4,NA,F4
HH137_compost,Sapovirus,NA,No Amp,0.46,Negative,0.27,NA,F5
HH137_compost,Shigella,27.06,Amp,1.83,Positive,0.84,0.98,F6
HH137_compost,Sketa22,23.79,Amp,1.85,Positive,0.85,0.46,G1
HH137_compost,Spiked_Extraction_Control,NA,No Amp,0.67,Negative,0.22,NA,G2
HH137_compost,Strongyloides,NA,No Amp,1.09,Negative,0.47,NA,G3
HH137_compost,Trichuris,27.8,Amp,1.49,Positive,0.94,0.54,G4
HH137_compost,Vibrio cholerae,32.82,Amp,1.72,Positive,0.84,0.64,G5
HH137_compost,Yersinia enterocolitica,34.02,Amp,1.8,Positive,0.9,0.68,G6
HH137_compost,blaCTX-M,30.95,Amp,1.35,Positive,0.85,0.96,H1
