Sample,Target,Cq,AMP,Amp Score,Result,Cq Conf,Cq SD,Well
HH078_compost,Adenovirus 40/41,33.62,Amp,1.56,Positive,0.89,0.4,A1
HH078_compost,Aeromonas,NA,No Amp,0.57,Negative,0.46,NA,A2
HH078_compost,Ancylostoma,NA,No Amp,0.74,Negative,0.37,NA,A3
HH078_compost,Ascaris,NA,No Amp,0.6,Negative,0.27,NA,A4
HH078_compost,Astrovirus,NA,No Amp,0.7,Negative,0.42,NA,A5
HH078_compost,BacHum,29.31,Amp,1.33,Positive,0.93,0.63,A6
HH078_compost,Bacteroides fragilis,23.28,Amp,1.78,Positive,0.82,0.39,B1
HH078_compost,Blastocystis,22.87,Amp,1.26,Positive,0.9,0.95,B2
HH078_compost,Campylobacter,NA,No Amp,0.26,Negative,0.13,NA,B3
HH078_compost,Clostridium difficile,NA,No Amp,0.08,Negative,0.07,NA,B4
HH078_compost,CrAssphage,NA,No Amp,0.98,Negative,0.13,NA,B5
HH078_compost,Cryptosporidium,NA,No Amp,0.93,Negative,0.49,NA,B6
HH078_compost,Cyclospora,NA,No Amp,0.71,Negative,0.36,NA,C1
HH078_compost,Dientamoeba fragilis,NA,No Amp,0.37,Negative,0.2,NA,C2
HH078_compost,E. coli O157,NA,No Amp,0.9,Negative,0.37,NA,C3
HH078_compost,EAEC,NA,No Amp,0,Negative,0.07,NA,C4
HH078_compost,EPEC,21.79,Amp,1.43,Positive,0.95,0.51,C5
HH078_compost,ETEC,NA,No Amp,0.11,Negative,0.1,NA,C6
HH078_compost,Entamoeba histolytica,NA,No Amp,0.09,Negative,0.21,NA,D1
HH078_compost,Enterovirus,NA,No Amp,1.07,Negative,0,NA,D2
HH078_compost,Giardia,NA,No Amp,0.95,Negative,0.02,NA,D3
HH078_compost,HF183,NA,Inconclusive,0.9,Equivocal,0.14,NA,D4
HH078_compost,Helicobacter pylori,NA,No Amp,0.15,Negative,0.42,NA,D5
HH078_compost,Hepatitis A,NA,No Amp,0.38,Negative,0.32,NA,D6
HH078_compost,Hepatitis E,NA,No Amp,0.12,Negative,0.5,NA,E1
